"Lat.decimal","Long.decimal","IRN","ZF_PF_no.","Former_Museum_no.","IRN_Residue_OBD","Sea_Depth_meters_NOAA","Ocean_Sea","Sample_depth_min_cm","Sample_depth_max_cm","Vessel","Collection_date","slide_no_check","species","total_ind","ind_diam","pop_max_diam","pop_min_diam","ind_asp_ratio","ind_area","ind_area_mm","ind_area_sqrt","ind_area_log","pop_mean","pop_mean_log","pop_mean_sqrt","pop_median","pop_median_log","pop_median_sqrt","pop_95q","pop_95q_log","pop_95q_sqrt","pop_max","pop_max_log","pop_max_sqrt","pop_min","pop_min_log","pop_min_sqrt","pop_sd","pop_sd_log","pop_sd_sqrt","pop_mad","pop_mad_log","pop_mad_sqrt","sample","ocean"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,426.3328,539.54086,207.95824,1.10913,120440.9016,0.12044,347.04596,11.69891,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,271.20697,539.54086,207.95824,1.03509,42740.7444,0.04274,206.73835,10.66291,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,309.44946,539.54086,207.95824,1.18809,43333.164,0.04333,208.16619,10.67667,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,221.35438,539.54086,207.95824,1.31771,29967.1128,0.02997,173.11012,10.30786,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,448.03689,539.54086,207.95824,1.30158,120167.9892,0.12017,346.65255,11.69665,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,362.30403,539.54086,207.95824,1.06129,92563.8984,0.09256,304.24316,11.43565,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,443.28725,539.54086,207.95824,1.18861,122557.6368,0.12256,350.08233,11.71634,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,435.01126,539.54086,207.95824,1.03311,113564.8404,0.11356,336.99383,11.64013,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,259.55621,539.54086,207.95824,1.05191,45716.1552,0.04572,213.81337,10.73021,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,249.14038,539.54086,207.95824,1.02352,41902.038,0.0419,204.69987,10.64309,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,306.28197,539.54086,207.95824,1.08078,57691.0188,0.05769,240.18955,10.96286,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,446.18338,539.54086,207.95824,1.20886,125859.2112,0.12586,354.76642,11.74292,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,423.52883,539.54086,207.95824,1.09216,119309.3136,0.11931,345.4118,11.68947,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,323.53035,539.54086,207.95824,1.07159,70544.5272,0.07054,265.6022,11.164,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,277.395,539.54086,207.95824,1.10317,52425.8064,0.05243,228.96682,10.86715,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,426.25473,539.54086,207.95824,1.04337,127749.6288,0.12775,357.4208,11.75783,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,293.9955,539.54086,207.95824,1.07847,49510.3032,0.04951,222.50911,10.80994,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,356.18953,539.54086,207.95824,1.05911,87951.0132,0.08795,296.56536,11.38454,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,384.31609,539.54086,207.95824,1.04304,105736.914,0.10574,325.17213,11.56871,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,403.99867,539.54086,207.95824,1.08919,98847.54,0.09885,314.40029,11.50133,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,258,539.54086,207.95824,1.16906,42987.0312,0.04299,207.33314,10.66865,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,265.43925,539.54086,207.95824,1.08218,49244.0472,0.04924,221.91,10.80454,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,308.84658,539.54086,207.95824,1.10451,60273.702,0.06027,245.50703,11.00665,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,403.70199,539.54086,207.95824,1.06093,115202.3148,0.1152,339.41466,11.65445,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,"Antarctic Indian Ocean",NA,NA,"2nd Japanese Antartic Reseach Exp","02/02/1958",6056,"pachyderma",71,372.82562,539.54086,207.95824,1.15364,90034.4664,0.09003,300.05744,11.40795,77629.2806,11.16413,272.25433,70544.5272,11.164,265.6022,126804.42,11.75037,356.09361,133387.5996,11.80101,365.22267,28269.7308,10.24955,168.13605,32604.46514,0.4527,59.64026,40343.56708,0.60002,76.78212,1,"Indian"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,248.33756,451.28618,248.33756,1.22308,37202.6196,0.0372,192.87981,10.52413,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,304.66949,451.28618,248.33756,1.14159,64587.0492,0.06459,254.13982,11.07577,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,345.53704,451.28618,248.33756,1.10089,83371.41,0.08337,288.74108,11.33106,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,381.49992,451.28618,248.33756,1.19065,94494.2544,0.09449,307.39918,11.45629,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,256.26557,451.28618,248.33756,1.17892,41802.192,0.0418,204.45584,10.6407,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,451.28618,451.28618,248.33756,1.25269,117765.0288,0.11777,343.1691,11.67645,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,332.45981,451.28618,248.33756,1.19363,72128.7504,0.07213,268.56796,11.18621,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,328.17762,451.28618,248.33756,1.119,76754.9484,0.07675,277.04683,11.24837,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,274.85175,451.28618,248.33756,1.0652,55121.6484,0.05512,234.78,10.9173,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,257.61271,451.28618,248.33756,1.12624,44611.1928,0.04461,211.21362,10.70574,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,297.36109,451.28618,248.33756,1.09863,61192.2852,0.06119,247.37074,11.02178,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,307.713,451.28618,248.33756,1.13811,63934.722,0.06393,252.85316,11.06562,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,298.96846,451.28618,248.33756,1.27121,55168.2432,0.05517,234.87921,10.91814,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,342.04223,451.28618,248.33756,1.11412,82712.4264,0.08271,287.59768,11.32313,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,321.41457,451.28618,248.33756,1.08979,73619.784,0.07362,271.32966,11.20667,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,350.16788,451.28618,248.33756,1.18283,70704.2808,0.0707,265.90277,11.16626,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,331.56764,451.28618,248.33756,1.21361,70897.3164,0.0709,266.2655,11.16899,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,270.74024,451.28618,248.33756,1.08413,51633.6948,0.05163,227.23049,10.85193,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-66.63333,-178.78333,5271755,6017,"",31149,-3511,"Pacific ocean Antartic",NA,NA,"Terra Nova","10/12/2010",6017,"pachyderma",19,309.29885,451.28618,248.33756,1.14585,65565.54,0.06557,256.05769,11.09081,67540.38878,11.08291,257.46738,65565.54,11.09081,256.05769,96821.33184,11.47831,310.97617,117765.0288,11.67645,343.1691,37202.6196,10.52413,192.87981,19190.36106,0.28292,36.3378,15484.11369,0.25599,31.39921,2,"Pacific"
-64.55833,-166.5,5271754,6016,"",31168,-2846,"Pacific ocean",NA,NA,"Terra Nova","26/12/2012",6016,"pachyderma",5,377.81808,410.47954,291.46008,1.13638,95126.6124,0.09513,308.42602,11.46296,83003.97672,11.30147,286.31839,85714.4628,11.35878,292.77032,105904.65528,11.56893,325.32031,108599.166,11.59542,329.54388,58403.2536,10.97513,241.66765,20402.98301,0.25348,35.80774,27484.54851,0.35085,49.79496,3,"Pacific"
-64.55833,-166.5,5271754,6016,"",31168,-2846,"Pacific ocean",NA,NA,"Terra Nova","26/12/2012",6016,"pachyderma",5,322.51032,410.47954,291.46008,1.2461,67176.3888,0.06718,259.18408,11.11508,83003.97672,11.30147,286.31839,85714.4628,11.35878,292.77032,105904.65528,11.56893,325.32031,108599.166,11.59542,329.54388,58403.2536,10.97513,241.66765,20402.98301,0.25348,35.80774,27484.54851,0.35085,49.79496,3,"Pacific"
-64.55833,-166.5,5271754,6016,"",31168,-2846,"Pacific ocean",NA,NA,"Terra Nova","26/12/2012",6016,"pachyderma",5,410.47954,410.47954,291.46008,1.21136,108599.166,0.1086,329.54388,11.59542,83003.97672,11.30147,286.31839,85714.4628,11.35878,292.77032,105904.65528,11.56893,325.32031,108599.166,11.59542,329.54388,58403.2536,10.97513,241.66765,20402.98301,0.25348,35.80774,27484.54851,0.35085,49.79496,3,"Pacific"
-64.55833,-166.5,5271754,6016,"",31168,-2846,"Pacific ocean",NA,NA,"Terra Nova","26/12/2012",6016,"pachyderma",5,291.46008,410.47954,291.46008,1.14143,58403.2536,0.0584,241.66765,10.97513,83003.97672,11.30147,286.31839,85714.4628,11.35878,292.77032,105904.65528,11.56893,325.32031,108599.166,11.59542,329.54388,58403.2536,10.97513,241.66765,20402.98301,0.25348,35.80774,27484.54851,0.35085,49.79496,3,"Pacific"
-64.55833,-166.5,5271754,6016,"",31168,-2846,"Pacific ocean",NA,NA,"Terra Nova","26/12/2012",6016,"pachyderma",5,375.94593,410.47954,291.46008,1.32663,85714.4628,0.08571,292.77032,11.35878,83003.97672,11.30147,286.31839,85714.4628,11.35878,292.77032,105904.65528,11.56893,325.32031,108599.166,11.59542,329.54388,58403.2536,10.97513,241.66765,20402.98301,0.25348,35.80774,27484.54851,0.35085,49.79496,3,"Pacific"
-53.63333,169.86667,5271781,6040,"",17262,-746,"Pacific ocean",NA,NA,"HMNZS Pukaki","01/01/1957",6040,"pachyderma",54,354.06211,393.99734,209.12328,1.1057,84862.4436,0.08486,291.31159,11.34879,47592.5204,10.73192,216.05959,46601.4564,10.74936,215.87227,71439.14736,11.1752,267.18686,87511.6908,11.37953,295.82375,28322.982,10.25143,168.29433,13641.52615,0.279,30.46241,11995.50044,0.26184,28.28348,4,"Pacific"
-53.63333,169.86667,5271781,6040,"",17262,-746,"Pacific ocean",NA,NA,"HMNZS Pukaki","01/01/1957",6040,"pachyderma",54,339.55192,393.99734,209.12328,1.13678,76648.446,0.07665,276.85456,11.24698,47592.5204,10.73192,216.05959,46601.4564,10.74936,215.87227,71439.14736,11.1752,267.18686,87511.6908,11.37953,295.82375,28322.982,10.25143,168.29433,13641.52615,0.279,30.46241,11995.50044,0.26184,28.28348,4,"Pacific"
-53.63333,169.86667,5271781,6040,"",17262,-746,"Pacific ocean",NA,NA,"HMNZS Pukaki","01/01/1957",6040,"pachyderma",54,352.06367,393.99734,209.12328,1.06957,87511.6908,0.08751,295.82375,11.37953,47592.5204,10.73192,216.05959,46601.4564,10.74936,215.87227,71439.14736,11.1752,267.18686,87511.6908,11.37953,295.82375,28322.982,10.25143,168.29433,13641.52615,0.279,30.46241,11995.50044,0.26184,28.28348,4,"Pacific"
-53.63333,169.86667,5271781,6040,"",17262,-746,"Pacific ocean",NA,NA,"HMNZS Pukaki","01/01/1957",6040,"pachyderma",54,311.19763,393.99734,209.12328,1.07007,68634.1404,0.06863,261.98118,11.13655,47592.5204,10.73192,216.05959,46601.4564,10.74936,215.87227,71439.14736,11.1752,267.18686,87511.6908,11.37953,295.82375,28322.982,10.25143,168.29433,13641.52615,0.279,30.46241,11995.50044,0.26184,28.28348,4,"Pacific"
-53.63333,169.86667,5271781,6040,"",17262,-746,"Pacific ocean",NA,NA,"HMNZS Pukaki","01/01/1957",6040,"pachyderma",54,217.53241,393.99734,209.12328,1.08931,32057.2224,0.03206,179.04531,10.37528,47592.5204,10.73192,216.05959,46601.4564,10.74936,215.87227,71439.14736,11.1752,267.18686,87511.6908,11.37953,295.82375,28322.982,10.25143,168.29433,13641.52615,0.279,30.46241,11995.50044,0.26184,28.28348,4,"Pacific"
-53.63333,169.86667,5271781,6040,"",17262,-746,"Pacific ocean",NA,NA,"HMNZS Pukaki","01/01/1957",6040,"pachyderma",54,214.20216,393.99734,209.12328,1.17792,29960.4564,0.02996,173.09089,10.30763,47592.5204,10.73192,216.05959,46601.4564,10.74936,215.87227,71439.14736,11.1752,267.18686,87511.6908,11.37953,295.82375,28322.982,10.25143,168.29433,13641.52615,0.279,30.46241,11995.50044,0.26184,28.28348,4,"Pacific"
-53.63333,169.86667,5271781,6040,"",17262,-746,"Pacific ocean",NA,NA,"HMNZS Pukaki","01/01/1957",6040,"pachyderma",54,299.19102,393.99734,209.12328,1.14203,55541.0016,0.05554,235.67138,10.92488,47592.5204,10.73192,216.05959,46601.4564,10.74936,215.87227,71439.14736,11.1752,267.18686,87511.6908,11.37953,295.82375,28322.982,10.25143,168.29433,13641.52615,0.279,30.46241,11995.50044,0.26184,28.28348,4,"Pacific"
