"area","diam.max","species","sample","dataset","datasetAB","area_log"
304916.3712,767.17592,"menardii",20,"buckley","B",12.6277928252049
498318.0732,915.20568,"menardii",20,"buckley","B",13.1189938533288
323128.2816,702.37153,"menardii",20,"buckley","B",12.6858046800153
289653.246,691.44481,"menardii",20,"buckley","B",12.5764397830907
965743.794,1266.54878,"menardii",20,"buckley","B",13.7806538544142
889607.8908,1219.57885,"menardii",20,"buckley","B",13.6985360724931
738414.4212,1088.02916,"menardii",20,"buckley","B",13.5122604923159
740744.1612,1087.31008,"menardii",20,"buckley","B",13.5154105831233
547828.3764,962.43683,"menardii",20,"buckley","B",13.2137173351267
686001.9276,1029.43293,"menardii",20,"buckley","B",13.4386357166166
821053.6272,1167.32669,"menardii",20,"buckley","B",13.618343705668
909863.316,1192.46528,"menardii",20,"buckley","B",13.7210496650138
874664.2728,1215.59623,"menardii",20,"buckley","B",13.681595403484
854422.1604,1222.18225,"menardii",20,"buckley","B",13.6581806836495
792284.6664,1072.29034,"menardii",20,"buckley","B",13.5826760334908
850195.3464,1140.86188,"menardii",20,"buckley","B",13.6532214213562
797556.5352,1136.25496,"menardii",20,"buckley","B",13.5893080016614
846893.772,1149.35453,"menardii",20,"buckley","B",13.6493305490038
699381.2916,1091.93757,"menardii",20,"buckley","B",13.45795135404
149855.5332,453.66936,"menardii",20,"buckley","B",11.917426996988
562698.774,975.39697,"menardii",20,"buckley","B",13.2404997266381
231695.9712,577.02091,"menardii",20,"buckley","B",12.3531813222676
431008.5564,807.67187,"menardii",20,"buckley","B",12.973883221325
605592.6156,962.87937,"menardii",20,"buckley","B",13.313962787504
548886.744,929.10453,"menardii",20,"buckley","B",13.2156474041279
701651.124,1029.65599,"menardii",20,"buckley","B",13.4611915851163
578933.7336,978.59573,"menardii",20,"buckley","B",13.2689433002643
508895.0928,936.17034,"menardii",20,"buckley","B",13.1399971697715
674213.4432,1000.20181,"menardii",20,"buckley","B",13.4213020210671
1047244.756,1275.31621,"menardii",20,"buckley","B",13.8616732313964
598130.7912,959.38888,"menardii",20,"buckley","B",13.3015647233995
720868.1508,1012.94165,"menardii",20,"buckley","B",13.4882115296414
659782.368,986.09004,"menardii",20,"buckley","B",13.3996653141701
643207.932,979.71063,"menardii",20,"buckley","B",13.3742233288604
680417.208,995.93347,"menardii",20,"buckley","B",13.4304614301893
474588.0072,869.36813,"menardii",20,"buckley","B",13.0702023533851
542523.2256,932.29434,"menardii",20,"buckley","B",13.2039861756462
498264.822,879.35999,"menardii",20,"buckley","B",13.118886985751
541544.7348,962.37804,"menardii",20,"buckley","B",13.2021809547533
518413.7448,919.38183,"menardii",20,"buckley","B",13.1585289375576
408376.7964,824.05055,"menardii",20,"buckley","B",12.9199455477918
541092.0996,920.54313,"menardii",20,"buckley","B",13.2013447828959
649890.9576,1010.70821,"menardii",20,"buckley","B",13.3845598702605
730213.7364,1081.38631,"menardii",20,"buckley","B",13.5010925598591
557966.0736,927.67056,"menardii",20,"buckley","B",13.2320534395151
512915.5584,861.523,"menardii",20,"buckley","B",13.1478665070955
199199.4264,569.95231,"menardii",27,"buckley","B",12.2020617446104
565720.7796,965.37863,"menardii",27,"buckley","B",13.2458559132004
583519.9932,947.28522,"menardii",27,"buckley","B",13.2768339943891
384753.2328,791.1182,"menardii",27,"buckley","B",12.860357454005
947052.6228,1208.5696,"menardii",27,"buckley","B",13.761109938523
140197.0968,481.05067,"menardii",27,"buckley","B",11.8508045458076
392095.242,802.64542,"menardii",27,"buckley","B",12.8792600535473
433544.6448,784.42608,"menardii",27,"buckley","B",12.9797500567512
237933.018,613.259,"menardii",27,"buckley","B",12.379744476068
499236.6564,897.76957,"menardii",27,"buckley","B",13.1208355236299
306167.7744,718.49179,"menardii",27,"buckley","B",12.6318885130356
403644.096,838.75399,"menardii",27,"buckley","B",12.9082888181833
234990.8892,668.27977,"menardii",27,"buckley","B",12.367302023013
960911.2476,1227.5216,"menardii",44,"buckley","B",13.7756373294732
883763.5716,1205.65252,"menardii",44,"buckley","B",13.6919448529067
757584.8532,1101.42131,"menardii",44,"buckley","B",13.5378908275179
703128.8448,1133.75076,"menardii",44,"buckley","B",13.46329543252
749384.1684,1171.22907,"menardii",44,"buckley","B",13.527007039418
619491.1788,1015.27508,"menardii",44,"buckley","B",13.3366537407248
572956.2864,983.43698,"menardii",44,"buckley","B",13.2585647037815
525922.164,932.23722,"menardii",44,"buckley","B",13.1729085035838
381478.284,794.03665,"menardii",44,"buckley","B",12.8518092054128
578414.5344,961.56846,"menardii",44,"buckley","B",13.2680460781417
616588.9884,977.03343,"menardii",44,"buckley","B",13.3319579356954
521236.0584,884.71432,"menardii",44,"buckley","B",13.1639583052626
608321.7396,1024.26325,"menardii",44,"buckley","B",13.3184591979572
342331.9956,706.34068,"menardii",44,"buckley","B",12.7435362925426
716761.152,1091.24241,"menardii",44,"buckley","B",13.4824979427456
400681.998,813.97262,"menardii",44,"buckley","B",12.9009233692362
544380.3612,934.0669,"menardii",44,"buckley","B",13.2074034748986
432958.8816,846.38551,"menardii",44,"buckley","B",12.9783980408127
568702.8468,966.42957,"menardii",46,"buckley","B",13.2511133390851
485677.5696,881.57509,"menardii",46,"buckley","B",13.0933002456739
513328.2552,967.90927,"menardii",46,"buckley","B",13.1486707932052
736404.1884,1107.28599,"menardii",46,"buckley","B",13.5095344159946
554225.1768,992.81739,"menardii",46,"buckley","B",13.2253263394661
448608.078,875.80265,"menardii",46,"buckley","B",13.0139049080394
526075.2612,926.44994,"menardii",46,"buckley","B",13.1731995636139
1154692.364,1374.74302,"menardii",46,"buckley","B",13.959344514945
551469.4272,955.63493,"menardii",46,"buckley","B",13.2203416804183
207353.5164,606.49758,"menardii",46,"buckley","B",12.2421804242961
692804.7684,1003.70953,"menardii",46,"buckley","B",13.4485035190011
434616.3252,833.25613,"menardii",46,"buckley","B",12.9822189098357
465262.3908,846.2754,"menardii",46,"buckley","B",13.050356806713
580571.208,975.33896,"menardii",46,"buckley","B",13.2717677392638
639733.2912,1009.68029,"menardii",46,"buckley","B",13.3688066359787
775211.0004,1110.0598,"menardii",46,"buckley","B",13.5608905298605
862962.3216,1195.10824,"menardii",46,"buckley","B",13.668126309321
976174.3728,1235.99235,"menardii",46,"buckley","B",13.7913965100931
10044.5076,154.56332,"menardii",46,"buckley","B",9.2147812566349
600726.7872,NA,"menardii",55,"buckley","B",13.3058955131518
816933.3156,NA,"menardii",55,"buckley","B",13.6133127494583
739159.938,NA,"menardii",55,"buckley","B",13.5132696014124
965224.5948,NA,"menardii",55,"buckley","B",13.7801160939666
924593.9292,NA,"menardii",55,"buckley","B",13.7371099246484
1040654.92,NA,"menardii",55,"buckley","B",13.8553608036896
1105162.092,NA,"menardii",55,"buckley","B",13.9155025717689
1033006.716,NA,"menardii",55,"buckley","B",13.8479842495327
1104935.774,NA,"menardii",55,"buckley","B",13.9152977681679
580797.5256,NA,"menardii",55,"buckley","B",13.2721574821531
780809.0328,NA,"menardii",55,"buckley","B",13.5680858826616
797543.2224,NA,"menardii",55,"buckley","B",13.5892913095393
696412.5372,NA,"menardii",55,"buckley","B",13.453697489586
829926.6084,NA,"menardii",55,"buckley","B",13.6290925522487
430356.2292,NA,"menardii",55,"buckley","B",12.9723685847027
551316.33,NA,"menardii",55,"buckley","B",13.2200640250351
812892.8808,NA,"menardii",55,"buckley","B",13.6083546219155
844970.0724,NA,"menardii",55,"buckley","B",13.647056488434
698722.308,NA,"menardii",55,"buckley","B",13.4570086718969
562319.3592,NA,"menardii",55,"buckley","B",13.2398252222845
1134144.058,NA,"menardii",55,"buckley","B",13.9413887904749
760240.7568,NA,"menardii",55,"buckley","B",13.5413904473598
673780.7772,NA,"menardii",55,"buckley","B",13.4206600806073
470201.4396,NA,"menardii",55,"buckley","B",13.0609164767593
719450.3376,NA,"menardii",55,"buckley","B",13.4862427794388
723164.6088,NA,"menardii",55,"buckley","B",13.4913921499158
814250.7864,NA,"menardii",55,"buckley","B",13.6100236889348
912519.2196,NA,"menardii",55,"buckley","B",13.7239644267923
855460.5588,NA,"menardii",55,"buckley","B",13.659395268154
645271.416,NA,"menardii",55,"buckley","B",13.3774263072664
1092088.922,NA,"menardii",55,"buckley","B",13.9036028623746
834606.0576,NA,"menardii",55,"buckley","B",13.634715105201
611137.3968,NA,"menardii",55,"buckley","B",13.3230770848869
627938.1504,NA,"menardii",55,"buckley","B",13.350196953976
633442.9932,NA,"menardii",55,"buckley","B",13.3589252876382
943757.7048,NA,"menardii",55,"buckley","B",13.7576247435385
934551.9036,NA,"menardii",55,"buckley","B",13.7478224459084
749883.3984,NA,"menardii",55,"buckley","B",13.527673004626
588865.0824,NA,"menardii",55,"buckley","B",13.2859523742558
761898.2004,NA,"menardii",55,"buckley","B",13.5435682304685
532265.7132,NA,"menardii",55,"buckley","B",13.184898104537
540493.0236,NA,"menardii",55,"buckley","B",13.2002370086701
496993.4496,NA,"menardii",55,"buckley","B",13.1163321251126
534695.2992,NA,"menardii",55,"buckley","B",13.1894523294263
785182.2876,NA,"menardii",55,"buckley","B",13.5736711833103
549259.5024,NA,"menardii",55,"buckley","B",13.2163262907799
145029.6432,472.71064,"obliquiloculata",20,"buckley","B",11.8846934363706
165664.4832,478.6578,"obliquiloculata",20,"buckley","B",12.0177198364445
227342.6856,581.98304,"obliquiloculata",20,"buckley","B",12.3342137863142
149476.1184,471.8509,"obliquiloculata",20,"buckley","B",11.9148919159088
150341.4504,457.17716,"obliquiloculata",20,"buckley","B",11.9206643221507
235303.74,587.71924,"obliquiloculata",20,"buckley","B",12.3686324691918
108439.4124,397.39538,"obliquiloculata",20,"buckley","B",11.5939468849332
194207.1264,533.50507,"obliquiloculata",20,"buckley","B",12.1766805303556
133793.64,448.05917,"obliquiloculata",20,"buckley","B",11.8040538919142
118570.4532,421.14104,"obliquiloculata",20,"buckley","B",11.6832626046595
177905.6028,494.17609,"obliquiloculata",20,"buckley","B",12.0890083672558
140629.7628,456.54337,"obliquiloculata",20,"buckley","B",11.8538859201673
215560.8576,559.24141,"obliquiloculata",20,"buckley","B",12.2809985505142
150647.6448,457.00241,"obliquiloculata",25,"buckley","B",11.9226989108485
130338.9684,438.78966,"obliquiloculata",25,"buckley","B",11.7778937851704
143671.7376,474.38336,"obliquiloculata",25,"buckley","B",11.8752863763146
86686.2972,350.16788,"obliquiloculata",25,"buckley","B",11.3700511018348
110882.3112,398.23201,"obliquiloculata",27,"buckley","B",11.6162246583623
79457.4468,343.52775,"obliquiloculata",27,"buckley","B",11.2829768969621
88396.992,368.94,"obliquiloculata",27,"buckley","B",11.3895932208975
90633.5424,375.94593,"obliquiloculata",27,"buckley","B",11.4145796486802
149256.4572,462.8566,"obliquiloculata",27,"buckley","B",11.9134212946406
201562.4484,555.32964,"obliquiloculata",27,"buckley","B",12.2138545299722
105384.1248,385.2848,"obliquiloculata",27,"buckley","B",11.5653672851495
81980.2224,338.06861,"obliquiloculata",27,"buckley","B",11.3142333069114
151253.3772,468.03362,"obliquiloculata",27,"buckley","B",11.9267117042388
160073.1072,493.75161,"obliquiloculata",27,"buckley","B",11.9833859098598
324765.756,678.23092,"obliquiloculata",44,"buckley","B",12.6908594506769
205935.7032,565.1378,"obliquiloculata",44,"buckley","B",12.2353192786637
267826.9104,622.2883,"obliquiloculata",44,"buckley","B",12.4980961941213
204584.454,557.68596,"obliquiloculata",44,"buckley","B",12.2287361472082
202720.662,533.61735,"obliquiloculata",44,"buckley","B",12.2195842611376
294219.5364,648.45825,"obliquiloculata",44,"buckley","B",12.5920814901113
161450.982,480.14348,"obliquiloculata",44,"buckley","B",11.9919568585464
291696.7608,639.38209,"obliquiloculata",44,"buckley","B",12.5834700512347
133673.8248,488.05663,"obliquiloculata",44,"buckley","B",11.8031579683064
237513.6648,581.07305,"obliquiloculata",44,"buckley","B",12.3779804368017
163947.132,483.08735,"obliquiloculata",44,"buckley","B",12.0072992889816
252577.098,583.06858,"obliquiloculata",44,"buckley","B",12.4394718197051
209563.4412,545.13147,"obliquiloculata",44,"buckley","B",12.2527817944601
181120.644,521.40262,"obliquiloculata",44,"buckley","B",12.1069186296443
320705.352,702.90205,"obliquiloculata",46,"buckley","B",12.6782780740359
329704.8048,689.25124,"obliquiloculata",46,"buckley","B",12.705953002202
91525.5,379.49686,"obliquiloculata",46,"buckley","B",11.4243729009618
198354.0636,535.37331,"obliquiloculata",46,"buckley","B",12.1978089127505
353208.5532,710.60619,"obliquiloculata",46,"buckley","B",12.7748139637268
325218.3912,703.45109,"obliquiloculata",46,"buckley","B",12.6922522085622
65552.2272,310.33014,"obliquiloculata",46,"buckley","B",11.0906024657313
244702.5768,586.90889,"obliquiloculata",46,"buckley","B",12.4077987798208
95752.314,387.5586,"obliquiloculata",46,"buckley","B",11.4695200738527
256038.426,610.37042,"obliquiloculata",46,"buckley","B",12.4530828137601
302393.5956,648.12969,"obliquiloculata",46,"buckley","B",12.6194847444918
78159.4488,360.21272,"obliquiloculata",46,"buckley","B",11.2665062344912
302080.7448,644.69549,"obliquiloculata",46,"buckley","B",12.6184496275083
213603.876,552.53578,"obliquiloculata",46,"buckley","B",12.271878531971
229858.8048,572.5624,"obliquiloculata",46,"buckley","B",12.3452205072225
271554.4944,616.48505,"obliquiloculata",46,"buckley","B",12.5119181142375
141541.6896,452.56024,"obliquiloculata",46,"buckley","B",11.8603495788201
393040.4508,748.3112,"obliquiloculata",46,"buckley","B",12.8816678137989
83743.83342,347.30411,"pachyderma",66,"buckley","B",11.3355178161705
80322.45751,371.4207,"pachyderma",66,"buckley","B",11.2938045309465
71023.50391,333.97732,"pachyderma",66,"buckley","B",11.1707661422274
59481.35247,300.52234,"pachyderma",66,"buckley","B",10.9934181385469
79130.96668,331.68741,"pachyderma",66,"buckley","B",11.2788595648815
71602.60839,331.3059,"pachyderma",66,"buckley","B",11.1788867823131
56066.63293,304.24255,"pachyderma",66,"buckley","B",10.9342961361286
76401.85359,347.34244,"pachyderma",66,"buckley","B",11.2437622365095
63222.23431,315.58305,"pachyderma",66,"buckley","B",11.0544113269673
72847.35021,342.55687,"pachyderma",66,"buckley","B",11.1961214377292
85647.55621,359.13862,"pachyderma",66,"buckley","B",11.3579959710627
43545.99462,265.32585,"pachyderma",66,"buckley","B",10.6815730060647
77673.22091,335.61757,"pachyderma",66,"buckley","B",11.2602658297183
84229.74868,353.00703,"pachyderma",66,"buckley","B",11.3413034475699
77500.1552,347.39034,"pachyderma",66,"buckley","B",11.2580352179201
79996.29521,347.60105,"pachyderma",66,"buckley","B",11.2897356027087
65079.36248,314.31496,"pachyderma",66,"buckley","B",11.0833627653415
76834.51786,348.93894,"pachyderma",66,"buckley","B",11.2494092694649
79430.50348,364.3552,"pachyderma",66,"buckley","B",11.2826377482701
66510.48276,323.23124,"pachyderma",66,"buckley","B",11.1051148497095
62589.87884,301.98065,"pachyderma",66,"buckley","B",11.0443588641444
90380.23768,383.54381,"pachyderma",66,"buckley","B",11.4117809127472
67462.34415,334.77359,"pachyderma",66,"buckley","B",11.1193248567519
67768.53733,325.89737,"pachyderma",66,"buckley","B",11.1238533150435
68494.08202,319.60711,"pachyderma",66,"buckley","B",11.1345026266495
70963.59654,321.02021,"pachyderma",66,"buckley","B",11.1699222997464
77347.05861,340.56909,"pachyderma",66,"buckley","B",11.2560578282581
84349.5634,353.18612,"pachyderma",66,"buckley","B",11.3427249119086
52066.15253,282.91852,"pachyderma",66,"buckley","B",10.860270353087
61691.26843,299.21267,"pachyderma",66,"buckley","B",11.0298976833475
62436.78225,322.15862,"pachyderma",66,"buckley","B",11.0419098398293
60240.17904,297.00212,"pachyderma",66,"buckley","B",11.0060948345809
68181.23247,327.26296,"pachyderma",66,"buckley","B",11.1299246222372
67808.47557,317.76907,"pachyderma",66,"buckley","B",11.1244424745227
54941.70583,293.55308,"pachyderma",66,"buckley","B",10.9140280081298
59527.94709,297.51715,"pachyderma",66,"buckley","B",10.9942011802513
68600.584,328.47094,"pachyderma",66,"buckley","B",11.1360563267973
73493.01843,336.32091,"pachyderma",66,"buckley","B",11.2049456933424
60286.77365,314.8968,"pachyderma",66,"buckley","B",11.0068680162018
71882.17607,336.04371,"pachyderma",66,"buckley","B",11.1827836140898
79630.19468,364.1816,"pachyderma",66,"buckley","B",11.2851486300557
69133.09387,332.0284,"pachyderma",66,"buckley","B",11.1437888223137
78418.73472,341.06712,"pachyderma",66,"buckley","B",11.2698181410566
66969.77252,322.75725,"pachyderma",66,"buckley","B",11.1119966401535
53989.84444,278.41241,"pachyderma",66,"buckley","B",10.8965512419339
70763.90534,321.00984,"pachyderma",66,"buckley","B",11.1671043381018
49836.26745,267.8477,"pachyderma",66,"buckley","B",10.8164982600068
42128.18709,244.05169,"pachyderma",66,"buckley","B",10.6484723227156
42054.96698,248.49784,"pachyderma",66,"buckley","B",10.6467327792339
51720.228,302.08043,"pachyderma",66,"buckley","B",10.8536042412287
52532.3088,281.64573,"pachyderma",66,"buckley","B",10.8691836650096
50974.7112,301.51801,"pachyderma",66,"buckley","B",10.8390849299043
57418.1064,300.27919,"pachyderma",66,"buckley","B",10.9581149750748
43206.6924,263.67802,"pachyderma",66,"buckley","B",10.6737506789005
56852.3124,299.54678,"pachyderma",66,"buckley","B",10.9482121738132
55654.1604,297.01392,"pachyderma",66,"buckley","B",10.9269121140171
45875.9088,253.7991,"pachyderma",66,"buckley","B",10.7336953955149
61125.7212,304.61487,"pachyderma",66,"buckley","B",11.0206880254806
48704.8788,275.4807,"pachyderma",66,"buckley","B",10.7935344847511
49164.1704,278.83105,"pachyderma",66,"buckley","B",10.8029203932796
53151.354,285.4371,"pachyderma",66,"buckley","B",10.8808988585162
45063.828,263.36228,"pachyderma",66,"buckley","B",10.7158351637734
57877.398,295.53109,"pachyderma",66,"buckley","B",10.9660822246554
72914.2056,326.56115,"pachyderma",66,"buckley","B",11.1970387632107
80429.2812,349.25425,"pachyderma",66,"buckley","B",11.2951335828944
66910.1328,311.41145,"pachyderma",66,"buckley","B",11.1111056965305
77127.7068,355.03837,"pachyderma",66,"buckley","B",11.2532178568641
55933.7292,296.7,"pachyderma",66,"buckley","B",10.9319228617953
64174.3524,311.15485,"pachyderma",66,"buckley","B",11.0693589145314
48671.5968,266.6527,"pachyderma",66,"buckley","B",10.792850911001
130831.542,473.09772,"ruber",20,"buckley","B",11.781665835723
173292.7176,542.68998,"ruber",20,"buckley","B",12.0627374528935
95925.3804,392.46541,"ruber",20,"buckley","B",11.4713258807054
94946.8896,377.85331,"ruber",20,"buckley","B",11.46107295741
116333.9028,451.52948,"ruber",20,"buckley","B",11.6642198076334
164552.8644,511.0289,"ruber",20,"buckley","B",12.0109871616949
151319.9412,507.49984,"ruber",20,"buckley","B",11.9271516901664
91192.68,386.28554,"ruber",20,"buckley","B",11.4207299096833
128528.4276,478.13602,"ruber",20,"buckley","B",11.7639053853096
129154.1292,432.76376,"ruber",20,"buckley","B",11.7687617701383
142513.524,469.56709,"ruber",20,"buckley","B",11.8671921794508
152278.4628,510.2533,"ruber",20,"buckley","B",11.9334661158828
114343.6392,422.63204,"ruber",20,"buckley","B",11.6469635721932
110675.9628,435.53885,"ruber",20,"buckley","B",11.6143619569074
72614.6676,329.29129,"ruber",20,"buckley","B",11.1929222134648
101343.69,394.74,"ruber",20,"buckley","B",11.5262728904451
97416.414,387.85905,"ruber",20,"buckley","B",11.486749996993
114277.0752,419.74784,"ruber",20,"buckley","B",11.6463812627375
106362.6156,428.51307,"ruber",20,"buckley","B",11.5746094370064
120906.8496,428.77706,"ruber",25,"buckley","B",11.7027756900849
137960.5464,464.60779,"ruber",25,"buckley","B",11.8347230276112
129074.2524,452.9131,"ruber",25,"buckley","B",11.7681431177497
174331.116,528.08762,"ruber",25,"buckley","B",12.0687117353688
109198.242,431.48523,"ruber",25,"buckley","B",11.6009202432623
141874.5096,474.38336,"ruber",25,"buckley","B",11.862698210648
74298.7368,341.59434,"ruber",25,"buckley","B",11.2158492292154
228201.3612,604.85457,"ruber",25,"buckley","B",12.3379836813354
166243.59,493.77183,"ruber",25,"buckley","B",12.0212094013838
151765.92,488.81979,"ruber",25,"buckley","B",11.9300946128096
183929.6448,522.41018,"ruber",25,"buckley","B",12.1223085982535
134392.716,443.17461,"ruber",25,"buckley","B",11.8085215091739
135917.0316,474.22197,"ruber",25,"buckley","B",11.8197999167901
87118.9632,381.39521,"ruber",25,"buckley","B",11.3750298567096
104578.7004,405.41316,"ruber",25,"buckley","B",11.5576951808146
76269.0312,343.64399,"ruber",25,"buckley","B",11.2420222528356
93908.4912,400.09969,"ruber",25,"buckley","B",11.450076089223
82006.848,358.62928,"ruber",25,"buckley","B",11.3145580349546
116160.8364,456.08387,"ruber",25,"buckley","B",11.6627310304459
137900.6388,466.71622,"ruber",25,"buckley","B",11.8342886961129
124301.6136,450.37076,"ruber",25,"buckley","B",11.7304662589109
91438.9668,373.92203,"ruber",25,"buckley","B",11.4234269991923
57790.8648,303.09236,"ruber",25,"buckley","B",10.9645859937266
77966.4132,343.29515,"ruber",25,"buckley","B",11.2640334129369
84289.9932,356.79637,"ruber",25,"buckley","B",11.3420184323177
154794.582,490.36971,"ruber",25,"buckley","B",11.9498542395252
88816.3452,366.91374,"ruber",25,"buckley","B",11.3943259796095
117638.5572,442.70875,"ruber",25,"buckley","B",11.6753721280568
100924.3368,396.89256,"ruber",25,"buckley","B",11.5221263744833
70344.8352,337.507,"ruber",25,"buckley","B",11.1611646440692
71929.0584,340.814,"ruber",25,"buckley","B",11.1834356122711
75144.0996,340.814,"ruber",25,"buckley","B",11.2271628771286
80063.1792,357.79308,"ruber",25,"buckley","B",11.2905713419755
80282.8404,346.33557,"ruber",25,"buckley","B",11.2933111834503
81287.9568,357.80238,"ruber",25,"buckley","B",11.3057531517218
81753.9048,368.32606,"ruber",25,"buckley","B",11.3114688527564
84869.1,382.04913,"ruber",25,"buckley","B",11.3488653484536
96664.2408,383.66604,"ruber",25,"buckley","B",11.4789988178072
97915.644,393.21942,"ruber",25,"buckley","B",11.4918616114625
98035.4592,398.44089,"ruber",25,"buckley","B",11.49308452078
99666.2772,378.6628,"ruber",25,"buckley","B",11.5095826560048
100178.82,384.51522,"ruber",25,"buckley","B",11.5147120680441
120454.2144,433.75471,"ruber",25,"buckley","B",11.699024996223
124814.1564,447.73222,"ruber",25,"buckley","B",11.7345811611768
130991.2956,453.15554,"ruber",25,"buckley","B",11.7828861541741
131830.002,453.37582,"ruber",25,"buckley","B",11.7892685079231
138206.8332,465.15905,"ruber",25,"buckley","B",11.836506633377
139271.8572,469.41822,"ruber",25,"buckley","B",11.8441831092063
188109.864,537.64377,"ruber",25,"buckley","B",12.1447814541056
220153.7736,581.75997,"ruber",25,"buckley","B",12.3020815520772
101576.664,395.74206,"ruber",25,"buckley","B",11.5285691027055
134938.5408,453.66936,"ruber",25,"buckley","B",11.812574700428
103294.0152,404.67364,"ruber",25,"buckley","B",11.5453347173209
140430.0708,458.18069,"ruber",25,"buckley","B",11.8524649271279
131943.1608,467.17952,"ruber",25,"buckley","B",11.7901265088337
128614.9608,469.4324,"ruber",25,"buckley","B",11.7645784199445
107094.8196,433.63192,"ruber",25,"buckley","B",11.5814698855181
74664.8388,340.33515,"ruber",25,"buckley","B",11.2207645615123
119509.0056,463.89806,"ruber",25,"buckley","B",11.6911470081837
97596.1368,383.79614,"ruber",25,"buckley","B",11.4885931896506
112519.7856,420.255,"ruber",25,"buckley","B",11.6308843571629
93662.2044,377.52727,"ruber",25,"buckley","B",11.4474500186553
158675.2632,500.29387,"ruber",25,"buckley","B",11.9746150229097
117339.0192,435.40128,"ruber",25,"buckley","B",11.6728226238289
114563.3004,442.74634,"ruber",25,"buckley","B",11.648882791137
158635.3248,501.90782,"ruber",25,"buckley","B",11.9743632922602
87990.9516,380.80136,"ruber",25,"buckley","B",11.3849892654465
74804.6232,349.178,"ruber",25,"buckley","B",11.2226349695392
87485.0652,355.7501,"ruber",25,"buckley","B",11.3792233743491
92104.6068,386.75912,"ruber",25,"buckley","B",11.4306802405364
97849.08,395.21187,"ruber",25,"buckley","B",11.4911815706339
34579.998,236.60161,"ruber",27,"buckley","B",10.4510307014004
91991.448,378.47817,"ruber",27,"buckley","B",11.4294508951887
153157.1076,498.04025,"ruber",27,"buckley","B",11.9392195205866
72754.452,333.01994,"ruber",27,"buckley","B",11.1948453790376
78858.3708,363.88062,"ruber",27,"buckley","B",11.2754087478218
65878.3908,315.61531,"ruber",27,"buckley","B",11.0955657577637
84509.6544,377.52727,"ruber",27,"buckley","B",11.3446210600733
89521.9236,380.19782,"ruber",27,"buckley","B",11.4022388306906
88057.5156,397.72187,"ruber",27,"buckley","B",11.3857454663294
88849.6272,367.23108,"ruber",27,"buckley","B",11.3947006377383
89595.144,395.57383,"ruber",27,"buckley","B",11.4030564010658
193448.2968,555.4435,"ruber",31,"buckley","B",12.1727655557477
170849.8188,533.16185,"ruber",31,"buckley","B",12.0485401969634
127836.162,456.08387,"ruber",31,"buckley","B",11.7585047386471
116979.5736,412.62259,"ruber",31,"buckley","B",11.6697546139228
83145.0924,350.88,"ruber",31,"buckley","B",11.328342461833
100232.0712,383.54457,"ruber",31,"buckley","B",11.5152434882771
88490.1816,374.32235,"ruber",31,"buckley","B",11.3906468824686
74857.8744,353.46,"ruber",31,"buckley","B",11.2233465867192
112872.5748,417.04325,"ruber",31,"buckley","B",11.6340148047742
83284.8768,355.5723,"ruber",31,"buckley","B",11.3300222606521
141062.4288,523.12959,"ruber",31,"buckley","B",11.856957828819
75656.6424,357.68143,"ruber",31,"buckley","B",11.2339605197241
84869.1,374.18006,"ruber",31,"buckley","B",11.3488653484536
70025.328,325.85717,"ruber",31,"buckley","B",11.1566122841588
83897.2656,361.06176,"ruber",31,"buckley","B",11.3373483007442
70511.2452,328.91712,"ruber",31,"buckley","B",11.1635274824635
127490.0292,495.36672,"ruber",31,"buckley","B",11.7557934381697
87764.634,371.92291,"ruber",31,"buckley","B",11.3824138966544
102075.894,403.87508,"ruber",31,"buckley","B",11.5334718744154
77314.086,343.76019,"ruber",31,"buckley","B",11.2556314430716
99393.3648,409.63543,"ruber",31,"buckley","B",11.5068406379015
106608.9024,405.85622,"ruber",31,"buckley","B",11.5769222994221
73493.3124,345.92211,"ruber",31,"buckley","B",11.2049496933062
48997.7604,272.96839,"ruber",44,"buckley","B",10.7995298699258
55088.3664,300.04635,"ruber",44,"buckley","B",10.9166938367325
41089.9572,250.73831,"ruber",44,"buckley","B",10.6235190202609
94840.3872,386.69888,"ruber",46,"buckley","B",11.4599506228365
43672.6404,260.27328,"ruber",46,"buckley","B",10.6844771072119
49516.9596,278.83105,"ruber",46,"buckley","B",10.8100705080584
69486.1596,332.41976,"ruber",46,"buckley","B",11.1488828692754
32776.1136,221.65489,"ruber",46,"buckley","B",10.3974552851714
169132.4676,534.31545,"ruber",46,"buckley","B",12.038437518822
74178.9216,349.63522,"ruber",46,"buckley","B",11.2142353133267
106948.3788,404.20457,"ruber",46,"buckley","B",11.5801015559104
65625.4476,319.85757,"ruber",46,"buckley","B",11.0917188204421
27046.6173,201.9416614,"rubescens",31,"buckley","B",10.2053172228503
27738.8829,206.9957652,"rubescens",31,"buckley","B",10.2305904226903
24508.8648,198.093771,"rubescens",31,"buckley","B",10.1067901596601
25979.9292,197.1844226,"rubescens",31,"buckley","B",10.1650795650477
28853.8299,226.8126703,"rubescens",31,"buckley","B",10.2699980152918
29194.9704,215.6500373,"rubescens",31,"buckley","B",10.2817517268449
23598.6021,190.4006788,"rubescens",31,"buckley","B",10.0689427562085
164166.7932,543.57239,"sacculifer",20,"buckley","B",12.0086382216873
452402.226,870.37821,"sacculifer",20,"buckley","B",13.0223269436364
