Lat.decimal,Long.decimal,IRN,ZF.PF.no.,Museum.no.,Residue.OBD.IRN,Sea.Depth..m....modern.methods,Ocean.Sea,Sample.depth.MIN..cm.,Sample.depth.MAX..cm.,Vessel,Collection.date,species,total_ind,diameter,D_max,D_min,area,area_mm,area_sqrt,area_sqrt_mm,area_log,A_mean,A_mean_log,A_mean_sqrt_mm,A_median,A_median_log,A_median_sqrt_mm,A_max,A_max_log,A_max_sqrt_mm,A_95q,A_95q_log,A_95q_sqrt_mm,A_sd,A_sd_log,A_sd_sqrt_mm,A_mad,A_mad_log,A_mad_sqrt_mm,max_size,max_size_log,max_size_sqrt_mm,min_size,min_size_log,min_size_sqrt_mm,sample,ocean
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,345.98945,539.54086,207.95824,55627.5348,0.05563,235.8549,0.23585,10.92643,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,435.65346,539.54086,207.95824,120500.8092,0.1205,347.13226,0.34713,11.69941,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,285.6702,539.54086,207.95824,30725.9424,0.03073,175.28817,0.17529,10.33286,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,278.30535,539.54086,207.95824,33142.2156,0.03314,182.05004,0.18205,10.40856,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,219.52753,539.54086,207.95824,32170.3812,0.03217,179.36104,0.17936,10.3788,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,426.3328,539.54086,207.95824,120440.9016,0.12044,347.04596,0.34705,11.69891,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,271.20697,539.54086,207.95824,42740.7444,0.04274,206.73835,0.20674,10.66291,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,309.44946,539.54086,207.95824,43333.164,0.04333,208.16619,0.20817,10.67667,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,221.35438,539.54086,207.95824,29967.1128,0.02997,173.11012,0.17311,10.30786,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,448.03689,539.54086,207.95824,120167.9892,0.12017,346.65255,0.34665,11.69665,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,362.30403,539.54086,207.95824,92563.8984,0.09256,304.24316,0.30424,11.43565,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,443.28725,539.54086,207.95824,122557.6368,0.12256,350.08233,0.35008,11.71634,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,435.01126,539.54086,207.95824,113564.8404,0.11356,336.99383,0.33699,11.64013,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,259.55621,539.54086,207.95824,45716.1552,0.04572,213.81337,0.21381,10.73021,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,249.14038,539.54086,207.95824,41902.038,0.0419,204.69987,0.2047,10.64309,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,306.28197,539.54086,207.95824,57691.0188,0.05769,240.18955,0.24019,10.96286,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,446.18338,539.54086,207.95824,125859.2112,0.12586,354.76642,0.35477,11.74292,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,423.52883,539.54086,207.95824,119309.3136,0.11931,345.4118,0.34541,11.68947,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,323.53035,539.54086,207.95824,70544.5272,0.07054,265.6022,0.2656,11.164,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,277.395,539.54086,207.95824,52425.8064,0.05243,228.96682,0.22897,10.86715,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,426.25473,539.54086,207.95824,127749.6288,0.12775,357.4208,0.35742,11.75783,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,293.9955,539.54086,207.95824,49510.3032,0.04951,222.50911,0.22251,10.80994,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,356.18953,539.54086,207.95824,87951.0132,0.08795,296.56536,0.29657,11.38454,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,384.31609,539.54086,207.95824,105736.914,0.10574,325.17213,0.32517,11.56871,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,403.99867,539.54086,207.95824,98847.54,0.09885,314.40029,0.3144,11.50133,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,258,539.54086,207.95824,42987.0312,0.04299,207.33314,0.20733,10.66865,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,265.43925,539.54086,207.95824,49244.0472,0.04924,221.91,0.22191,10.80454,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,308.84658,539.54086,207.95824,60273.702,0.06027,245.50703,0.24551,11.00665,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,403.70199,539.54086,207.95824,115202.3148,0.1152,339.41466,0.33941,11.65445,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-68.32,31.35333,5271799,6056,"1,962,216",15900,-974,Antarctic Indian Ocean,NA,NA,2nd Japanese Antartic Reseach Exp,02/02/58,pachyderma,71,372.82562,539.54086,207.95824,90034.4664,0.09003,300.05744,0.30006,11.40795,77629.2806,11.16413,0.27225,70544.5272,11.164,0.2656,133387.5996,11.80101,0.36522,126804.42,11.75037,0.35609,32604.46514,0.4527,0.05964,40343.56708,0.60002,0.07678,133387.5996,11.80101,0.36522,28269.7308,10.24955,0.16814,1,Indian
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,248.33756,451.28618,248.33756,37202.6196,0.0372,192.87981,0.19288,10.52413,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,304.66949,451.28618,248.33756,64587.0492,0.06459,254.13982,0.25414,11.07577,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,345.53704,451.28618,248.33756,83371.41,0.08337,288.74108,0.28874,11.33106,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,381.49992,451.28618,248.33756,94494.2544,0.09449,307.39918,0.3074,11.45629,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,256.26557,451.28618,248.33756,41802.192,0.0418,204.45584,0.20446,10.6407,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,451.28618,451.28618,248.33756,117765.0288,0.11777,343.1691,0.34317,11.67645,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,332.45981,451.28618,248.33756,72128.7504,0.07213,268.56796,0.26857,11.18621,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,328.17762,451.28618,248.33756,76754.9484,0.07675,277.04683,0.27705,11.24837,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,274.85175,451.28618,248.33756,55121.6484,0.05512,234.78,0.23478,10.9173,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,257.61271,451.28618,248.33756,44611.1928,0.04461,211.21362,0.21121,10.70574,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,297.36109,451.28618,248.33756,61192.2852,0.06119,247.37074,0.24737,11.02178,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,307.713,451.28618,248.33756,63934.722,0.06393,252.85316,0.25285,11.06562,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,298.96846,451.28618,248.33756,55168.2432,0.05517,234.87921,0.23488,10.91814,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,342.04223,451.28618,248.33756,82712.4264,0.08271,287.59768,0.2876,11.32313,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,321.41457,451.28618,248.33756,73619.784,0.07362,271.32966,0.27133,11.20667,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,350.16788,451.28618,248.33756,70704.2808,0.0707,265.90277,0.2659,11.16626,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,331.56764,451.28618,248.33756,70897.3164,0.0709,266.2655,0.26627,11.16899,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,270.74024,451.28618,248.33756,51633.6948,0.05163,227.23049,0.22723,10.85193,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-66.63333,-178.78333,5271755,6017,,31149,-3511,Pacific ocean Antartic,NA,NA,Terra Nova,10/12/10,pachyderma,19,309.29885,451.28618,248.33756,65565.54,0.06557,256.05769,0.25606,11.09081,67540.38878,11.08291,0.25747,65565.54,11.09081,0.25606,117765.0288,11.67645,0.34317,96821.33184,11.47831,0.31098,19190.36106,0.28292,0.03634,15484.11369,0.25599,0.0314,117765.0288,11.67645,0.34317,37202.6196,10.52413,0.19288,2,Pacific
-64.55833,-166.5,5271754,6016,,31168,-2846,Pacific ocean,NA,NA,Terra Nova,26/12/12,pachyderma,5,377.81808,410.47954,291.46008,95126.6124,0.09513,308.42602,0.30843,11.46296,83003.97672,11.30147,0.28632,85714.4628,11.35878,0.29277,108599.166,11.59542,0.32954,105904.6553,11.56893,0.32532,20402.98301,0.25348,0.03581,27484.54851,0.35085,0.04979,108599.166,11.59542,0.32954,58403.2536,10.97513,0.24167,3,Pacific
-64.55833,-166.5,5271754,6016,,31168,-2846,Pacific ocean,NA,NA,Terra Nova,26/12/12,pachyderma,5,322.51032,410.47954,291.46008,67176.3888,0.06718,259.18408,0.25918,11.11508,83003.97672,11.30147,0.28632,85714.4628,11.35878,0.29277,108599.166,11.59542,0.32954,105904.6553,11.56893,0.32532,20402.98301,0.25348,0.03581,27484.54851,0.35085,0.04979,108599.166,11.59542,0.32954,58403.2536,10.97513,0.24167,3,Pacific
-64.55833,-166.5,5271754,6016,,31168,-2846,Pacific ocean,NA,NA,Terra Nova,26/12/12,pachyderma,5,410.47954,410.47954,291.46008,108599.166,0.1086,329.54388,0.32954,11.59542,83003.97672,11.30147,0.28632,85714.4628,11.35878,0.29277,108599.166,11.59542,0.32954,105904.6553,11.56893,0.32532,20402.98301,0.25348,0.03581,27484.54851,0.35085,0.04979,108599.166,11.59542,0.32954,58403.2536,10.97513,0.24167,3,Pacific
-64.55833,-166.5,5271754,6016,,31168,-2846,Pacific ocean,NA,NA,Terra Nova,26/12/12,pachyderma,5,291.46008,410.47954,291.46008,58403.2536,0.0584,241.66765,0.24167,10.97513,83003.97672,11.30147,0.28632,85714.4628,11.35878,0.29277,108599.166,11.59542,0.32954,105904.6553,11.56893,0.32532,20402.98301,0.25348,0.03581,27484.54851,0.35085,0.04979,108599.166,11.59542,0.32954,58403.2536,10.97513,0.24167,3,Pacific
-64.55833,-166.5,5271754,6016,,31168,-2846,Pacific ocean,NA,NA,Terra Nova,26/12/12,pachyderma,5,375.94593,410.47954,291.46008,85714.4628,0.08571,292.77032,0.29277,11.35878,83003.97672,11.30147,0.28632,85714.4628,11.35878,0.29277,108599.166,11.59542,0.32954,105904.6553,11.56893,0.32532,20402.98301,0.25348,0.03581,27484.54851,0.35085,0.04979,108599.166,11.59542,0.32954,58403.2536,10.97513,0.24167,3,Pacific
-53.63333,169.86667,5271720,5986,,17262,-746,Pacific ocean,NA,NA,HMNZS Pukaki,01/01/57,inflata,38,418.44546,657.31291,214.76079,117598.6188,0.1176,342.92655,0.34293,11.67503,107834.731,11.46708,0.31883,98741.0376,11.50014,0.31422,314721.2484,12.65944,0.561,206678.2246,12.23889,0.45462,55049.42489,0.51316,0.0797,38468.49914,0.36453,0.05816,314721.2484,12.65944,0.561,28535.9868,10.25892,0.16893,4,Pacific
