_id,minimumDepthInMeters,dynamicProperties,verbatimLatitude,month,continent,occurrenceID,latestEpochOrHighestSeries,maximumDepthInMeters,waterBody,kingdom,decimalLatitude,earliestEraOrLowestErathem,infraspecificEpithet,latestEraOrHighestErathem,recordNumber,day,individualCount,lifeStage,scientificName,lowestBiostratigraphicZone,habitat,sex,year,eventTime,latestEonOrHighestEonothem,otherCatalogNumbers,latestPeriodOrHighestSystem,specificEpithet,geodeticDatum,collectionCode,higherGeography,latestAgeOrHighestStage,formation,earliestEpochOrLowestSeries,group,highestBiostratigraphicZone,earliestAgeOrLowestStage,country,decimalLongitude,genus,family,phylum,higherClassification,islandGroup,catalogNumber,verbatimLongitude,preparations,maximumElevationInMeters,earliestEonOrLowestEonothem,modified,bed,island,minimumElevationInMeters,subgenus,institutionCode,identificationQualifier,identifiedBy,earliestPeriodOrLowestSystem,georeferenceProtocol,locality,stateProvince,member,taxonRank,typeStatus,recordedBy,class,basisOfRecord,dateIdentified,scientificNameAuthorship,order
1052178,,"{""identificationdescription"": ""Sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",65 45  S,1,,004b2d78-4b58-426c-ac7d-d9e7d68d91b8,,,Antarctic Atlantic Ocean,,-65.75,,,,,3,,,Sand,,,,1930,,,NHMUK:ecatalogue:19435,,,,MIN,,,,,,,,,-67.3,,,,,,"BM.1972,O265",067 18  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
29957,,"{""identificationdescription"": ""Fine sand (wentworth classification)"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",52 33 35 N,11,,00531236-7a56-4efe-8cd3-9fb55fb49810,,,Northeast Atlantic Ocean,,52.5597,,,,,10,,,Fine sand (wentworth classification),,,,1962,,,NHMUK:ecatalogue:16728,,,,MIN,,,,,,,,,-4.2306,,,,,,"BM.1964,154",004 13 50 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
448169,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",29 00 56 S,6,,00b5b24c-ffbf-4e5c-9c93-a6c29287f3b2,,,Southwest Pacific Ocean,,-29.0156,,,,,12,,,,,,,1901,,,NHMUK:ecatalogue:32409,,,,MIN,,,,,,,,,167.92,,,,,,,167 55 12 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
207793,,"{""identificationdescription"": ""Gtey rerrigenous mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",37 18 02 S,1,,009d05bf-1048-42c3-9b65-52c6b6d5b938,,,Southwest Pacific Ocean,,-37.3006,,,,,5,,,Gtey rerrigenous mud,,,,1896,,,NHMUK:ecatalogue:12171,,,,MIN,,,,,,,,,179.4525,,,,,,"BM.1949,1(161)",179 27 09 E,,,,08/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
207969,,"{""identificationdescription"": ""Medium sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",51 26  N,2,,001ebcb4-7319-48ca-8a54-72ab1a16f7d5,,,Northeast Atlantic Ocean,,51.43,,,,,24,,,Medium sand,,,,1972,,,NHMUK:ecatalogue:21021,,,,MIN,,,,,,,,,1.3783,,,,,,"BM.1975,O563",001 22 42 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
882601,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2011-07-14""}",,,,003909cb-f4c4-405d-b047-e8392fe6e4f1,,,,,,,,,,,,,,,,,,,,NHMUK:ecatalogue:2229279,,,,MIN,,,,,,,,,,,,,,,"BM.1971,O473",,,,,14/07/2011,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
617949,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",24 39 54 N,2,,00bb6e48-1fd6-4b77-98b9-fb8f7bef586d,,,Western Indian Ocean,,24.665,,,,,24,,,,,,,1959,,,NHMUK:ecatalogue:14567,,,,MIN,,,,,,,,,51.8,,,,,,"BM.1959,547(6)",051 48  E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
2563,,"{""identificationdescription"": ""Sand, stone and shell"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",51 20 06 N,8,,00f31508-6061-40c5-8b86-46e4ab7450ad,,,Northeast Atlantic Ocean,,51.335,,,,,24,,,"Sand, stone and shell",,,,1961,,,NHMUK:ecatalogue:15696,,,,MIN,,,,,,,,,-4.5533,,,,,,"BM.1962,10(3)",004 33 12 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
521771,,"{""identificationdescription"": ""Medium sand (wentworth classification)"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",52 41 35 N,4,,00a9fbdb-3012-468d-aeb3-96d940483bf0,,,Northeast Atlantic Ocean,,52.6931,,,,,26,,,Medium sand (wentworth classification),,,,1963,,,NHMUK:ecatalogue:16849,,,,MIN,,,,,,,,,-4.1681,,,,,,"BM.1964,267",004 10 05 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
828385,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",06 19  N,6,,005623f3-8dab-4883-9fe1-d623a3b1d697,,,Western Central Atlantic Ocean,,6.32,,,,,5,,,,,,,1965,,,NHMUK:ecatalogue:17178,,,,MIN,,,,,,,,,-57.1983,,,,,,"BM.1965,O221",057 11 54 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
783134,,"{""identificationdescription"": ""Dried core, red clay"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",06 52 06 N,4,,006872a6-6909-47b9-86ca-0d24ef7aed93,,,Western Indian Ocean,,6.8683,,,,,23,,,"Dried core, red clay",,,,1934,,,NHMUK:ecatalogue:30723,,,,MIN,,,,,,,,,67.2108,,,,,,BM.96626(A51),067 12 39 E,,,,14/07/2011,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1071582,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",36 14 03 S,1,,00313bda-a4a9-4391-80cc-807279038c2a,,,Eastern Indian Ocean,,-36.2342,,,,,5,,,,,,,1899,,,NHMUK:ecatalogue:38470,,,,MIN,,,,,,,,,78.7514,,,,,,,078 45 05 E,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
964154,,"{""identificationdescription"": ""Fine sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",56 41  N,8,,0040c14a-dbb5-4863-96b3-ea2d71f42d09,,,Northeast Atlantic Ocean,,56.68,,,,,1,,,Fine sand,,,,1986,,,NHMUK:ecatalogue:28454,,,,MIN,,,,,,,,,-7.39,,,,,,"BM.1987,O200",007 23 24 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
638987,,"{""identificationdescription"": ""Globigerina ooze"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",33 54 30 N,10,,00b8501e-0f2a-4b54-b0db-7d502db1c43d,,,Eastern Central Atlantic Ocean,,33.9083,,,,,28,,,Globigerina ooze,,,,1960,,,NHMUK:ecatalogue:15923,,,,MIN,,,,,,,,,-33.985,,,,,,"BM.1962,331",033 59 06 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
998177,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 21 24 N,3,,00215bb6-c542-44d3-b9b2-586350a0e705,,,Western Central Atlantic Ocean,,17.3567,,,,,24,,,,,,,1921,,,NHMUK:ecatalogue:30774,,,,MIN,,,,,,,,,-79.76,,,,,,,079 45 36 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
992374,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",34 13 30 S,,,008ad949-c3eb-450f-98a1-06eadc35ac54,,,Western Indian Ocean,,-34.225,,,,,,,,,,,,,,,NHMUK:ecatalogue:39297,,,,MIN,,,,,,,,,22.1583,,,,,,,022 09 30 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
902944,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",24 35 42 S,7,,00c9783d-1781-4a90-a4d9-ab236ad11eac,,,Western Central Pacific Ocean,,-24.595,,,,,22,,,,,,,1901,,,NHMUK:ecatalogue:32651,,,,MIN,,,,,,,,,173.0617,,,,,,,173 03 42 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
428567,,"{""identificationdescription"": ""Coarse sand, shell, grey mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",37 09 36 N,4,,00db0ff4-f163-4a8c-85fe-cd671830c490,,,Northeast Atlantic Ocean,,37.16,,,,,23,,,"Coarse sand, shell, grey mud",,,,1961,,,NHMUK:ecatalogue:15348,,,,MIN,,,,,,,,,12.325,,,,,,"BM.1961,425(10)",012 19 30 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
370164,,"{""identificationdescription"": ""Sand; 3-15pc silt; mean grain size = 0.11"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",08 30  N,12,,0089e628-1d3a-4395-bbaf-7518ec696802,,,Eastern Central Atlantic Ocean,,8.5,,,,,5,,,Sand; 3-15pc silt; mean grain size = 0.11,,,,1955,,,NHMUK:ecatalogue:13774,,,,MIN,,,,,,,,,-13.275,,,,,,"BM.1957,526(28)",013 16 30 W,,,,08/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
881360,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",16 40 15 S,8,,00a04c12-c01e-4aff-a326-987735e4bcf2,,,Western Central Pacific Ocean,,-16.6708,,,,,27,,,,,,,1889,,,NHMUK:ecatalogue:34994,,,,MIN,,,,,,,,,-179.0417,,,,,,,179 02 30 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1034162,,"{""identificationdescription"": ""Coarse sand,broken shells,pebble"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",52 09 28 N,5,,001d9fa8-9510-4dcd-aa9f-bbe3e76aa3ed,,,Northeast Atlantic Ocean,,52.1578,,,,,27,,,"Coarse sand,broken shells,pebble",,,,1980,,,NHMUK:ecatalogue:25072,,,,MIN,,,,,,,,,-5.4492,,,,,,"BM.1982,O284",005 26 57 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
59754,,"{""identificationdescription"": ""Soft grey mud,fine sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",57 03 18 N,7,,009f5367-35d9-4bf8-aad3-b7017bec6701,,,Northeast Atlantic Ocean,,57.055,,,,,12,,,"Soft grey mud,fine sand",,,,1986,,,NHMUK:ecatalogue:28576,,,,MIN,,,,,,,,,-7.0233,,,,,,"BM.1987,O82",007 01 24 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
346565,,"{""identificationdescription"": ""Globigerina ooze"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 29  N,11,,00cdd18e-1b17-4a60-9407-c2c9d7027b0b,,,Western Indian Ocean,,17.48,,,,,12,,,Globigerina ooze,,,,1930,,,NHMUK:ecatalogue:12884,,,,MIN,,,,,,,,,40.42,,,,,,"BM.1955,22(5)",040 25  E,,,,08/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
469546,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",37 00  N,8,,0081cc8b-d07a-4b54-b8aa-8b5d3fe88a46,,,Northeast Atlantic Ocean,,37,,,,,30,,,,,,,1870,,,NHMUK:ecatalogue:31237,,,,MIN,,,,,,,,,6.17,,,,,,,006 10  E,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
738573,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",18 05  S,9,,0056ddd9-a735-4792-814b-bf5dfd878e9d,,,Western Central Pacific Ocean,,-18.08,,,,,3,,,,,,,1890,,,NHMUK:ecatalogue:35161,,,,MIN,,,,,,,,,169.9017,,,,,,,169 54 06 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
500175,,"{""identificationdescription"": ""Broken shells,pebbles"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",58 35 36 N,8,,00015376-2dd7-48a8-8fd4-73679ffd2c34,,,Northeast Atlantic Ocean,,58.5933,,,,,22,,,"Broken shells,pebbles",,,,1984,,,NHMUK:ecatalogue:27316,,,,MIN,,,,,,,,,-2.8083,,,,,,"BM.1986,O1206",002 48 30 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
408583,,"{""identificationdescription"": ""Sand and mud with shells"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",54 44  N,9,,008b762c-dc87-4483-9f2d-7a05b43395e2,,,Northeast Atlantic Ocean,,54.73,,,,,15,,,Sand and mud with shells,,,,1972,,,NHMUK:ecatalogue:20271,,,,MIN,,,,,,,,,-5.0514,,,,,,"BM.1973,O37",005 03 05 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1115158,,"{""identificationdescription"": ""Small gravel,fine sand,medium sand,coarse sand,broken shells"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",53 50 12 N,5,,0063dc49-bf56-435f-8584-64510e2e47dc,,,Northeast Atlantic Ocean,,53.8367,,,,,4,,,"Small gravel,fine sand,medium sand,coarse sand,broken shells",,,,1982,,,NHMUK:ecatalogue:26068,,,,MIN,,,,,,,,,0.6583,,,,,,"BM.1983,O341",000 39 30 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1031381,,"{""identificationdescription"": ""Shell sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",23 02 00 N,4,,00229bfb-1238-4a2c-ba18-5f3d9113d7d6,,,Northwest Pacific Ocean,,23.0333,,,,,6,,,Shell sand,,,,1865,,,NHMUK:ecatalogue:37831,,,,MIN,,,,,,,,,119.4,,,,,,,119 24 00 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
39575,,"{""identificationdescription"": ""Broken shell, mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",01 17 52 N,4,,008c81a2-73c5-4fe8-a631-434ce8fd93c2,,,Western Central Pacific Ocean,,1.2978,,,,,19,,,"Broken shell, mud",,,,1961,,,NHMUK:ecatalogue:16104,,,,MIN,,,,,,,,,103.7242,,,,,,"BM.1962,82(54)",103 43 27 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
315983,,"{""identificationdescription"": ""Coarse shell debris, angular blocks mudstone, limestone"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",33 05 24 N,1,,008e6264-ee61-4e94-8ed0-18e09ee2f03e,,,Eastern Central Atlantic Ocean,,33.09,,,,,26,,,"Coarse shell debris, angular blocks mudstone, limestone",,,,1969,,,NHMUK:ecatalogue:22921,,,,MIN,,,,,,,,,-8.9083,,,,,,"BM.1977,O208",008 54 30 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
203739,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 17 10 N,5,,00b329df-0e00-42ed-b7d3-dfdcd3e054d8,,,Western Central Atlantic Ocean,,17.2861,,,,,22,,,,,,,1973,,,NHMUK:ecatalogue:21833,,,,MIN,,,,,,,,,-61.8928,,,,,,"BM.1977,O1090",061 53 34 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
812982,,"{""identificationdescription"": ""Washings\u00fbglobigerina ooze\u00fb72.04pc caco3"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",39 38 47 N,7,,00b7f7ac-64c7-4510-bb99-29f0ac3d3548,,,Northeast Atlantic Ocean,,39.6464,,,,,10,,,Washingsûglobigerina oozeû72.04pc caco3,,,,1899,,,NHMUK:ecatalogue:32132,,,,MIN,,,,,,,,,-27.32,,,,,,,027 19  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1120160,,"{""identificationdescription"": ""Medium sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",58 40 12 N,7,,00595c3b-2f61-4fa7-8504-f5b8f1181bb8,,,Northeast Atlantic Ocean,,58.67,,,,,22,,,Medium sand,,,,1984,,,NHMUK:ecatalogue:27673,,,,MIN,,,,,,,,,-4.435,,,,,,"BM.1986,O366",004 26 06 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
836930,,"{""identificationdescription"": ""Broken shells and coarse sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",56 21 02 N,,,001bd959-9fce-4e84-a50d-f77b858a440e,,,Northeast Atlantic Ocean,,56.3506,,,,,,,,Broken shells and coarse sand,,,,,,,NHMUK:ecatalogue:19270,,,,MIN,,,,,,,,,-8.6611,,,,,,"BM.1972,O110",008 39 40 W,,,,14/07/2011,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
806548,,"{""identificationdescription"": ""Grey mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",57 24 06 N,5,,00b7d658-33a8-4c55-a815-de0bd9d439d1,,,Northeast Atlantic Ocean,,57.4017,,,,,7,,,Grey mud,,,,1974,,,NHMUK:ecatalogue:21607,,,,MIN,,,,,,,,,-5.9825,,,,,,"BM.1976,O548",005 58 57 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
814951,,"{""identificationdescription"": ""Grey mud and shell"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 09  N,6,,008cd1bc-8f2e-48e8-ad02-789c3759bcda,,,Western Central Atlantic Ocean,,17.15,,,,,21,,,Grey mud and shell,,,,1958,,,NHMUK:ecatalogue:14516,,,,MIN,,,,,,,,,-61.87,,,,,,"BM.1959,49(10)",061 52  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
144747,,"{""identificationdescription"": ""Globigerina ooze, 80pc caco3"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",23 24 30 S,5,,009074dc-88fd-44ca-85f9-1d5614202ecf,,,Western Central Pacific Ocean,,-23.4083,,,,,30,,,"Globigerina ooze, 80pc caco3",,,,1896,,,NHMUK:ecatalogue:38558,,,,MIN,,,,,,,,,169.9764,,,,,,,169 58 35 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
842543,,"{""identificationdescription"": ""Glauconite sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",39 16  N,,,009996b0-ef2e-4803-b474-8e397d0b72f7,,,Eastern Central Pacific Ocean,,39.27,,,,,,,,Glauconite sand,,,,,,,NHMUK:ecatalogue:15505,,,,MIN,,,,,,,,,-124.72,,,,,,"BM.1961,434",124 43  W,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
362174,,"{""identificationdescription"": ""Coarse sand,small gravel,broken shells"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",52 24 20 N,5,,0081d8c3-97a8-4d6e-a3d5-070b9b67cbd1,,,Northeast Atlantic Ocean,,52.4056,,,,,26,,,"Coarse sand,small gravel,broken shells",,,,1980,,,NHMUK:ecatalogue:25040,,,,MIN,,,,,,,,,-5.9169,,,,,,"BM.1982,O255",005 55 01 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
103178,,"{""identificationdescription"": ""Globigerina ooze, 40pc caco3"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",25 37 10 S,,,0071858c-ac2e-4bba-9fdf-8b7afde1cf85,,,Western Indian Ocean,,-25.6194,,,,,,,,"Globigerina ooze, 40pc caco3",,,,,,,NHMUK:ecatalogue:38955,,,,MIN,,,,,,,,,35.1944,,,,,,,035 11 40 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
900988,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",12 19  N,11,,00d9526d-5f32-4175-9420-ce1a8fe0f9a0,,,Eastern Central Atlantic Ocean,,12.32,,,,,22,,,,,,,1909,,,NHMUK:ecatalogue:30146,,,,MIN,,,,,,,,,-17.68,,,,,,"BM.1989,O93",017 41  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
160388,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",27 53  N,5,,00380f00-49de-4495-8195-1f5ca9fae28f,,,Western Central Atlantic Ocean,,27.88,,,,,6,,,,,,,1875,,,NHMUK:ecatalogue:33087,,,,MIN,,,,,,,,,-92.4,,,,,,,092 24  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
281544,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",47 51 30 N,6,,00656bab-6334-4aee-98d0-84d4b31e6a52,,,Northeast Pacific Ocean,,47.8583,,,,,19,,,,,,,1899,,,NHMUK:ecatalogue:30010,,,,MIN,,,,,,,,,-125.57,,,,,,"BM.1989,O383",125 34 12 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
731163,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",38 37  N,7,,00b8dbd1-1e39-43aa-8487-c955960bd6e2,,,Northeast Atlantic Ocean,,38.62,,,,,7,,,,,,,1899,,,NHMUK:ecatalogue:32077,,,,MIN,,,,,,,,,-28.5278,,,,,,,028 31 40 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
951772,,"{""identificationdescription"": ""Sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",52 33 34 N,7,,005129ca-0938-48de-84f1-b231bff0b99c,,,Northeast Atlantic Ocean,,52.5594,,,,,23,,,Sand,,,,1981,,,NHMUK:ecatalogue:24904,,,,MIN,,,,,,,,,1.8242,,,,,,"BM.1982,O131",001 49 27 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
632964,,"{""identificationdescription"": ""Fine sand, grey mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",05 15  N,12,,00f033e9-a23d-4494-801e-4242ab6925c3,,,Western Central Pacific Ocean,,5.25,,,,,20,,,"Fine sand, grey mud",,,,1966,,,NHMUK:ecatalogue:18117,,,,MIN,,,,,,,,,114.5,,,,,,"BM.1967,O138",114 30  E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
973947,,"{""identificationdescription"": ""Chalk"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",49 30  N,9,,0031b209-1801-4529-bbb2-d84cc2309c33,,,Northeast Atlantic Ocean,,49.5,,,,,11,,,Chalk,,,,1959,,,NHMUK:ecatalogue:29116,,,,MIN,,,,,,,,,-5.5,,,,,,"BM.1988,O388",005 30  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
600783,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",40 24 42 N,7,,00de9b5d-2178-4d68-b513-94c6b2b2ee01,,,Northeast Atlantic Ocean,,40.4117,,,,,14,,,,,,,1899,,,NHMUK:ecatalogue:32156,,,,MIN,,,,,,,,,-27.0764,,,,,,,027 04 35 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
809779,,"{""identificationdescription"": ""Core section"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",27 56  S,1,,00851375-66da-4034-a56e-88dac891f258,,,Southeast Pacific Ocean,,-27.93,,,,,1,,,Core section,,,,1958,,,NHMUK:ecatalogue:16651,,,,MIN,,,,,,,,,-106.92,,,,,,"BM.1963,926",106 55  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
816933,,"{""identificationdescription"": ""Broken shells"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",57 28 34 N,5,,00d8ce54-9052-4d5d-8ef1-85b38bb27f1c,,,Northeast Atlantic Ocean,,57.4761,,,,,21,,,Broken shells,,,,1981,,,NHMUK:ecatalogue:25196,,,,MIN,,,,,,,,,-8.0542,,,,,,"BM.1982,O396",008 03 15 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
