Core,Coring device,"Latitude (decimal, from -90 to +90)","Longitude (decimal, from -180 to +180)",Water depth (m),Ocean,Sample depth - upper (m),Sample depth - lower (m),calendar age estimate (cal ky BP),Chronostratigraphic quality (chronozone level),sedimentation rate (cm/ky),Laboratory,Instrument,Publication,added by (name),date of addition,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides ruber total,Globoturborotalita tenella,Globigerinoides sacc total,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera,Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides total,Globorotalia crassaformis,Globorotalia crassula,Globorotalia hirsuta,Globorotalia scitula,Dentagloborotalia anfracta,Globorotalia menardii,Globorotalia tumida,Globorotalia menardii + tumida,Candeina nitida ,Globigerinita glutinata,Globorotalia theyeri,Tenuitella iota,Berggrenia pumilio + T. humilis,Globigerinita uvula,Other ID,Other UnID,Total Planktics,%(1) or Raw(2),
M35027-1,,17.648,-67.1667,-1814,North Atlantic,0.62,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0,0,9.5,9.5,4.2,10.7,1,,3.3,8.4,2.9,2.3,0,31.9,0,0,0,0.7,0,,,0,0,2.1,1.2,,14,1.5,,0.2,1.6,1.8,0.4,0.7,,,0,0.4,,,,1,95.7
V26-124,,16.133,-74.45,-3005,North Atlantic,0.64,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.2,0.6,10,40.1,50.1,1.6,8.1,0,,3.5,2.2,4.5,0,0,0,0.4,0,0,0,4.9,,,0.2,7.5,1.2,1.6,,0.2,0.8,,0,0,0,0,9.8,,,0.4,0,,,,1,98.6
V26-124,,16.133,-74.45,-3005,North Atlantic,0.71,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,3.6,0.5,8,39.1,47.1,1.5,9.2,0,,4.6,2.9,4.4,0.2,0,0,0,0.5,0,0.2,4.1,,,0,3.4,0.5,1.5,,0.5,0.7,,0.7,0,0.7,0.2,12.4,,,0,0,,,,1,99
V26-124,,16.133,-74.45,-3005,North Atlantic,0.74,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.6,0.4,12.9,38.6,51.5,1.8,8.1,0,,3.9,1.2,3.2,0,0.1,1.6,0.1,0,0,0,4.6,,,0,5.1,2.3,1.1,,0,0.4,,0,0,0,0,11.7,,,0.1,0,,,,1,99.1
GIK12337-5,,15.953,-18.1333,-3082,North Atlantic,1.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.8,0,2,6.9,8.9,0.2,2.4,0,,1.6,0,44.5,1.8,0,0.4,0,0.6,0.4,6.5,7.1,,,0,7.9,0.2,0.4,,0,0.8,,0,0,0,0,6.5,,,0,0,,,,1,99.7
GIK12347-2,,15.825,-17.8617,-2576,North Atlantic,3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,0,3.9,5.6,9.5,0,1.6,0,,1.1,0,21.8,0.9,0.3,0.9,0,1.2,1,25.7,7.5,,,0,16.2,0.1,2.3,,0.6,0.4,,0,0,0,0,2.4,,,0,0,,,,1,100
GIK12347-2,,15.825,-17.8617,-2576,North Atlantic,3.1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1,0,4.4,2.9,7.3,0.1,1,0,,0.7,0,21.9,0.3,0,0.9,0,1.5,0.4,27.4,9.9,,,0,16.9,0,1.6,,0.8,0,,0,0,0,0,3.1,,,0,0,,,,1,99.8
GIK12347-2,,15.825,-17.8617,-2576,North Atlantic,3.2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,0,3.7,3.9,7.6,0,0.8,0,,0.5,0,18,0.2,0.2,0.6,0,1.4,0.6,29.3,9.8,,,0,18.7,0,2.5,,0.8,0.4,,0,0,0,0,2,,,0,0,,,,1,99.8
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.2,0,7.3,2.9,10.2,0,3,0,,0.6,0.6,18.9,0,0,1.4,0,1.1,0,29.6,10.6,,,0,21.3,0,0,,0,1.3,,0,0,0,0,1.3,,,0,0,,,,1,100.1
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.4,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0,10.8,2.8,13.6,0,1.7,0,,1.3,0,20.9,0.2,0.1,1.7,0,1,0,28.1,8.2,,,0,19.2,0,0.5,,0.6,0.9,,0,0,0,0,1.5,,,0,0,,,,1,99.8
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0,7.1,5.8,12.9,0.4,2.5,0,,0,0.1,20,0,0.8,1.3,0,1.5,0.2,21.4,16.6,,,0,17.7,0,0.5,,0,1.1,,0,0,0,0,2.3,,,0,0,,,,1,100
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,0,4.9,4.2,9.1,0,2,0,,0.8,0,22.8,0.6,0.2,0.9,0,2,0,18.1,16.3,,,0,21.5,0,0.2,,0.6,1.4,,0,0,0,0,3,,,0,0,,,,1,100
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.7,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0,4,4.5,8.5,0.1,2.4,0,,1.5,0.5,30.2,0,0.1,0.6,0,0.9,0,11.9,18,,,0,19.2,0,0.1,,0,2.9,,0,0.6,0.6,0,2,,,0,0,,,,1,99.9
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.8,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.9,0,3.9,9.6,13.5,0,2,0,,2.3,0.2,31.9,0.5,0,1.1,0,1.1,0,7,13,,,0,19.1,0,1.1,,1.6,1.3,,0,0,0,0,3.4,,,0,0,,,,1,100
GIK12345-5,,15.48,-17.36,-945,North Atlantic,4.9,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.3,0,3.9,7.8,11.7,0,1.3,0,,2.6,0.4,38.7,0.2,0.2,1.1,0,1.5,0,7.6,9.6,,,0,13.7,0.9,0,,0,5,,0,0,0,0,4.1,,,0,0,,,,1,99.9
V16-205,,15.4,-43.4,-4043,North Atlantic,0.19,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.8,2.3,3.4,50.6,54,1.7,21.2,0,,3.2,0.8,0.8,0.6,1.3,0,0,0,0.2,2.3,0,,,1.7,0.2,6.8,1.3,,0,0.2,,0,0.4,0.4,0,0,,,0,0,,,,1,99.4
RC13-153,,15.065,-75.95,-3334,North Atlantic,0.59,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.3,2.8,9.6,36.8,46.4,1.1,7.3,0,,5.7,0.4,5.6,0.4,0,0.5,0.3,0.3,0,0.9,6.3,,,0.5,3.4,1.9,1.1,,0,0.1,,0,0,0,0,13.4,,,0.3,0,,,,1,99.7
RC13-153,,15.065,-75.95,-3334,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1,2.3,7.5,32.8,40.3,1.9,10.7,0,,9.1,0,1.6,0.6,0.3,1.9,0,0,0,1.3,4.2,,,0,4.9,3.2,0.6,,0,1,,0,0,0,0,14.9,,,0,0,,,,1,99.7
V18-357,,15.033,-80.23,-1818,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,2.2,4,3.6,37.5,41.1,2.2,10.5,0,,8.3,0.4,1.1,0.7,0,4,0,0,0,0,2.2,,,0,1.8,4.9,0.7,,0,1.1,,0,0,0,0.4,15.9,,,0,0,,,,1,100.2
V18-357,,15.033,-80.23,-1818,North Atlantic,0.61,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.8,1.4,9.6,47.6,57.2,2.3,7.8,0,,4.7,1.4,1.2,0,0.6,0,0,0,0,0.3,2.3,,,0.3,0.4,2.5,1.2,,0.1,0.3,,0.3,0,0.3,0,13.2,,,0,0,,,,1,99.4
V18-357,,15.033,-80.23,-1818,North Atlantic,0.65,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.8,1.3,7.7,44.6,52.3,1.8,10.2,0,,3.7,1.9,1.5,0,0.4,0,0,0,0,0,4.7,,,0,1.1,2.7,0.9,,0,0.9,,0.6,0,0.6,0,13.1,,,0,0,,,,1,98.9
V18-357,,15.033,-80.23,-1818,North Atlantic,0.7,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.6,3.6,8.6,46.4,55,1.6,11.4,0,,3.4,0.5,0.5,0.5,0,1,0,0,0,0.8,3.1,,,0,1.6,2.3,0,,0,0.5,,0,0,0,0,11.2,,,0,0,,,,1,97.7
V18-357,,15.033,-80.23,-1818,North Atlantic,0.71,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,2.8,1.1,7,50.3,57.3,1.4,7,0,,4.5,0,0.8,0,0.3,0,0,0.3,0,0.3,5.6,,,0,2,2.5,1.1,,0,0.3,,0,0,0,0.3,9.8,,,0,0,,,,1,97.4
V18-357,,15.033,-80.23,-1818,North Atlantic,0.79,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,2.6,0.5,6.9,41.5,48.4,0.3,7.8,0,,4.3,0.9,2,0.4,0.3,0,0.1,0,0,0.3,7.2,,,0.1,1.8,3.4,0.8,,0.3,0.7,,0,0.1,0.1,0.1,14.5,,,0.1,0,,,,1,97.6
V18-357,,15.033,-80.23,-1818,North Atlantic,0.85,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.5,1.5,8.1,30.8,38.9,1.2,9,0,,5.7,0.3,1.5,0,0,3.3,0,0,0,0.6,8.7,,,0,3.6,1.8,0.3,,0.3,0.3,,0,0,0,0,19.8,,,0,0,,,,1,97.9
V22-197,,14.167,-18.58,-3167,North Atlantic,1.11,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.8,0.1,3.3,3.2,6.5,0.3,2.1,0,,0.3,0.4,7.6,0.7,0.3,0,0,0.1,0.1,54.6,2.8,,,0,16,0.1,0.6,,0,0.2,,0,0,0,0,3,,,0,0,,,,1,99.9
V22-197,,14.167,-18.58,-3167,North Atlantic,1.14,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0,2,3.4,5.4,0,2.1,0,,0.3,0,12.2,0.3,0,0,0,0,0.7,51.4,2,,,0,19,0,0,,0,0.3,,0,0,0,0,3.1,,,0,0,,,,1,99.1
V22-197,,14.167,-18.58,-3167,North Atlantic,1.19,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0.1,4.8,4.1,8.9,0.4,3.8,0,,0.5,0.5,16.1,0.9,0.1,0,0,0.2,0.6,38.5,4.7,,,0,17.8,0,0.9,,0,0.3,,0.2,0,0.2,0,3.2,,,0,0,,,,1,99.4
V22-197,,14.167,-18.58,-3167,North Atlantic,1.24,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0,6.8,3.4,10.2,0.4,2.2,0,,0.7,0.1,9.1,0.1,0.4,0,0,0.3,0.6,42.9,7.4,,,0,20.3,0,0.4,,0,0.4,,0.1,0,0.1,0,2,,,0,0,,,,1,99.2
V22-197,,14.167,-18.58,-3167,North Atlantic,1.31,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,2.7,0,3.3,4.1,7.4,0,2,0,,0,0,14.8,0.3,0,0,0,0.5,0.8,39.3,8.2,,,0,18.6,0,1.4,,0,0,,0,0,0,0,3.3,,,0,0,,,,1,100.1
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0.5,11.1,27.2,38.3,0,10,0,,7.7,0.3,11.2,0.5,0,0.5,0,0,0.5,0,3.6,,,0,0.5,0.8,1.8,,0.5,2.1,,1.6,0,1.6,0,19.5,,,0,0,,,,1,99.9
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.1,1.1,14.4,19.5,33.9,0.5,10.1,0,,6.1,2.7,9.4,1.4,0.1,2.7,0,0,3.6,0.2,3.6,,,0,0.5,1.7,2.6,,0.2,2.3,,0,0,0,0,15.4,,,0,0,,,,1,98.3
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,1.1,15.8,25,40.8,1.8,11.3,0,,5.4,2.5,9.8,0.9,0.3,2.4,0,0,2.2,0.3,5.8,,,0,0,1.8,4.9,,0,2.2,,0,0,0,0,5.8,,,0,0,,,,1,99.8
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.4,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.6,0.6,13.9,24.5,38.4,0,16.1,0,,6.2,0.6,6.8,1.5,0,3.1,0,0.3,4.3,0.6,5.3,,,0,0.6,1.2,4,,0,0.3,,0,0,0,0.3,7.1,,,0,0,,,,1,99.8
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.8,0.7,10.6,21.8,32.4,0.7,16.2,0,,9.2,1.4,5.9,1.6,0,2.5,0,0.9,0.2,0,7,,,0,0,2,2.5,,0,2.3,,0.2,0,0.2,0.2,10.4,,,0,0,,,,1,98.3
M35003-4,,12.09,-61.2433,-1299,North Atlantic,3.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0.7,12.8,32.4,45.2,0.7,13,0,,5.2,1.2,9.2,3,0,1.7,0,1,0,0,4.4,,,0,0,2,0.3,,0,2,,0,0,0,0,8.7,,,0,0,,,,1,98.6
V28-127,,11.65,-80.13,-3237,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,3.6,1.9,10.6,42.8,53.4,2.2,5,0.3,,9.7,0.3,0.6,0.6,0,0.3,0,0,0,0,4.2,,,0,0.6,7,1.7,,0,0,,0,0.3,0.3,0,8.6,,,0,0,,,,1,99.9
GIK16415-2,,9.567,-19.095,-3851,North Atlantic,0.45,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.5,1,0,4.4,4.4,0,10.4,0,,0.9,0,5.7,0,0,0,0,0,0.9,3.9,33.2,,,0,28.3,1.5,6.4,,0,0,,0.7,0.7,1.4,0,0,,,0,0,,,,1,100.2
GIK13519-1,,5.67,-19.8517,-2862,North Atlantic,0.27,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.8,0.2,3.1,33.9,37,0.8,18.3,0,,3.5,0.2,9.6,0.6,0.8,1.2,0,0.2,0.2,4.3,4.3,,,0.2,2,1.2,1.6,,0,3.1,,0,0,0,0.2,9.1,,,0,0,,,,1,100
GIK13519-1,,5.67,-19.8517,-2862,North Atlantic,0.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1,0.5,2.9,33,35.9,1.5,13.9,0,,2.2,1.2,9,0.5,1.2,1.2,0,0,0.2,4.7,7.3,,,0,2.7,0.7,2.2,,0,3.9,,0,0,0,0.2,9.5,,,0,0,,,,1,100
GIK13519-1,,5.67,-19.8517,-2862,North Atlantic,0.35,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1,0.7,3,40.3,43.3,0.5,16.5,0,,2.5,0.4,5.3,0.5,0.5,0.3,0,0,0,2.7,7.6,,,0,4.4,0.8,0.8,,0.3,1.4,,0.1,0,0.1,0,10.4,,,0,0,,,,1,100
GIK16457-2,,5.385,-21.7517,-3303,North Atlantic,0.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.6,0.7,1.5,28.7,30.2,0,27.1,0,,0.3,0,5.1,0.3,0.9,0,0,0,0,1.5,19.3,,,1.7,1.5,3.7,3,,0,0,,0,0.3,0.3,0,1.5,,,0,0,,,,1,99.5
GIK16458-1,,5.335,-22.0533,-3518,North Atlantic,0.26,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.9,2,2.3,33.9,36.2,0.5,29.1,0,,1.5,0.3,2.6,0,1.8,0,0,0,1.1,1,11.6,,,0,2.3,1.3,4.2,,0,0,,0,0,0,0,3.6,,,0,0,,,,1,100
GIK16458-1,,5.335,-22.0533,-3518,North Atlantic,0.28,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.4,2.3,2,35.5,37.5,0,28.1,0,,1.8,0,4.5,0.5,0.5,0,0,0,0.8,0.8,12.1,,,0,1.4,2,3,,0,0.2,,0,0,0,0,3.2,,,0,0,,,,1,100.1
GIK16458-1,,5.335,-22.0533,-3518,North Atlantic,0.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.8,1.1,0.7,40.3,41,0,23,0,,2.2,0,4.5,0,0.7,0,0,0,1.3,1.4,10.9,,,0,1.3,2.5,2.3,,0.2,0.2,,0,0,0,0.2,5.8,,,0,0,,,,1,100.1
GIK16458-2,,5.335,-22.055,-3518,North Atlantic,0.29,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.1,2,3.9,33.3,37.2,1.2,30.4,0,,3.9,0.3,4.1,0,0.1,0.5,0,0,0,0.9,3.8,,,0.9,0.2,1.4,0.9,,0,0.5,,1,1.8,2.8,0.2,8.4,,,0,0,,,,1,101
GIK16458-2,,5.335,-22.055,-3518,North Atlantic,0.32,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.4,0.8,5.5,29.1,34.6,0.7,36.8,0.1,,4.2,0.3,4.2,0,0.7,0,0,0,0,0,4.2,,,1.5,0,0.4,0.3,,0,0.3,,2.6,1.1,3.7,0,5.7,,,0,0,,,,1,100
GIK16776-1,,3.735,-11.3983,-4242,North Atlantic,0.25,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,8,1.8,6.2,8,0,15.2,0,,0,0,0,0,0,0,0,0,0,0,57.1,,,0,9.8,0,0,,0,0,,0.9,0,0.9,0,0,,,0,0,,,,1,99.9
GIK16776-1,,3.735,-11.3983,-4242,North Atlantic,0.4,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,4.3,2.2,3.9,5.6,9.5,0,18.2,0,,0.4,0.4,5.2,0,0.4,0,0,0,0,0.9,40.3,,,0,13,0,3,,0,0,,0,0,0,0,1.7,,,0,0,,,,1,99.9
GIK13521-1,,3.02,-22.0317,-4504,North Atlantic,0.36,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.1,0,0,17.1,17.1,0.4,26,0.1,,2.6,0,2.6,0,0,0,0,0,0.4,6.4,22,,,4,3.8,3.4,4.3,,0,0,,2.7,0.8,3.5,0,1.3,,,0,0,,,,1,99.7
GIK13521-1,,3.02,-22.0317,-4504,North Atlantic,0.39,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.6,0,0,5,5,0,11.1,0,,0.2,0,3.9,0,0.2,0,0,0,0,20,34.4,,,0,10.8,7.1,3.7,,0,0,,0,0,0,0,1.3,,,0,0,,,,1,98.7
GIK13521-1,,3.02,-22.0317,-4504,North Atlantic,0.42,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.1,0,0,3.1,3.1,0,5.3,0,,0.3,0,1.2,0,0.9,0,0,0,0,21.2,43,,,0,12.8,5.9,4.4,,0,0,,0,0,0,0,0.6,,,0,0,,,,1,99.4
V25-59,,1.367,-33.48,-3824,North Atlantic,0.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0.3,6.2,23.1,29.3,0,11.4,0,,0.3,1.3,3.6,1.3,0.3,0,0,0,0,1.3,20.5,,,0,0,12.4,2.6,,0,0,,0,0,0,0.7,8.5,,,0,0,,,,1,99.6
V25-59,,1.367,-33.48,-3824,North Atlantic,0.52,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0.3,9.4,23.7,33.1,0,12,0,,1.4,0.9,4,0.9,0,0.3,0,0.3,0,0,14.9,,,0.3,2.6,11.2,1.7,,0,0,,0,0,0,0,12,,,0,0,,,,1,100.1
V25-59,,1.367,-33.48,-3824,North Atlantic,0.55,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0.9,8.8,21,29.8,0.6,12.5,0,,0.9,0.9,2.5,0.6,0.3,0.3,0,0,0,0,20.4,,,0.3,1.3,7.2,3.8,,0,0,,0,0,0,0,12.5,,,0,0,,,,1,99.8
V25-59,,1.367,-33.48,-3824,North Atlantic,0.57,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,11,19.3,30.3,0.7,15.2,0,,0.3,1,3.3,0,0.3,0.3,0,0,0.3,1.7,18.9,,,0.3,1.7,5.6,3.7,,0,0,,0,0,0,0,13.3,,,0,0,,,,1,99.9
V25-59,,1.367,-33.48,-3824,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0.6,12.7,16.5,29.2,0.3,15.2,0,,1.9,0.6,0.9,0.9,0,1.2,0,0,0,1.9,18.9,,,0,1.2,7.1,2.5,,0,0,,0,0,0,0,12.4,,,0,0,,,,1,99.4
V25-59,,1.367,-33.48,-3824,North Atlantic,0.62,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0.3,13,19.3,32.3,0.3,10.3,0,,1.3,0,3.7,0,0.3,0.7,0,0.3,0.3,1.7,17.6,,,0,1.3,9.3,2.7,,0,1,,0.7,0,0.7,0,12,,,0,0,,,,1,100.1
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.18,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,13.63,0,1.54,1.48,3.02,0,1,0,,0.13,0,40.77,0,0,0.07,0,0.54,0,11.69,7.39,0,0,0,19.14,0,1.14,,0,1.07,0,0,0,0,0,0.4,0,0,0,,0,,669,1,100
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.23,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,6.01,0,6.49,2.11,8.6,0,0.81,0,,0.32,0.81,17.21,0,2.27,0,0,0.97,0,14.94,8.28,0,0,0,33.12,0.32,1.62,,0,1.79,0,0,0,0,0,2.27,0.65,0,0,,0,,479,1,100
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.28,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,7.62,0,4.04,0.75,4.79,0,1.2,0,,0,0,35.13,0,1.2,0.6,0,0,0.3,8.97,4.78,0,0,0,29.75,0.15,0.75,,0,2.54,0,0.15,0,0.15,0,1.94,0.15,0,0,,0,,504,1,100
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.33,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,9.26,0,3.97,1.65,5.62,0,1.54,0,,0.66,0,19.96,0,0,0,0,0,0,18.52,5.51,0,0,0,31.97,0.11,2.09,,0,2.98,0,0,0,0,0.11,0.66,0.99,0,0,,0,,477,1,100
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.38,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,5.91,0,5.68,7.27,12.95,0,1.14,0,,0.68,0.23,20,0,0,0,0,0.45,0.91,17.73,1.82,0,0,0,31.59,0.23,2.5,,0,2.05,0,0,0,0,0.23,0.68,0.91,0,0,,0,,325,1,100
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.43,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,13.43,0,7.79,7.3,15.09,0,2.16,0,,1.33,0,27.53,0,0,0,0,0,0,16.25,2.82,0,0,0,10.95,0.17,1,,0,4.64,0,0,0,0,0.17,1.99,2.49,0,0,,0,,386,1,100
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.48,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,19.81,0.47,3.77,11.79,15.56,0,4.24,0,,1.89,1.42,21.23,0,0.47,0,0,0.47,0,8.96,0.47,0,0,0.47,11.79,0.47,1.89,,0,2.83,0,0.47,0,0.47,0,1.89,5.19,0,0,,0,,212,1,100
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.53,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,8.59,0,2.83,5.11,7.94,0,4.45,0,,0.54,0.22,38.59,0,0.98,0.87,0,0.22,0.43,11.52,3.7,0,0,0.11,8.8,0,5.54,,0,5.11,0,0,0,0,0,1.09,1.3,0,0,,0,,612,1,100
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,14.25,0,9.18,8.94,18.12,0,1.93,0,,2.66,0.48,27.29,0,1.45,0,0,0.24,0,5.31,1.21,0,0,0,15.7,0,6.52,,0,2.9,0,0,0,0,0,0.48,1.45,0,0,,0,,414,1,100
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,10.93,0,2.15,2.81,4.96,0,0.67,0,,0.17,0.5,40.4,0,0.17,0.5,0,0,0.66,13.91,1.66,0,0,0.17,19.87,0,2.48,,0,1.49,0,0,0,0,0.17,0.17,1.16,0,0,,0,,604,1,100
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,13.63,0,1.36,0.84,2.2,0.26,1.03,0,,0,0.32,24.68,0.26,3.23,0.52,0,0.26,0.26,8.85,4.07,0,0,0,26.81,0,1.49,,0,7.88,0,0,0,0,0,1.36,2.91,0,0,,0,,696,1,100
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,8.67,0,4.34,3.47,7.81,0,10.69,0.87,,1.16,0,7.23,0,2.31,0.58,0,0.29,0,8.09,7.23,0,0,0,32.95,0,1.16,,0,1.73,0,2.31,0.87,3.18,0,4.05,2.02,0,0,,0,,346,1,100
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,21.29,0,5.08,5.47,10.55,0,0.98,0,,0.59,0,8.01,0,0.78,0.2,0,0,0.39,21.88,4.49,0,0,0,23.83,0,1.17,,0,1.76,0,0,0,0,0,1.17,2.93,0,0,,0,,393,1,100
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.69,0,0,1.18,1.18,0,0,0,,0.12,0.02,29.36,0,0.25,0.5,0,3.96,16.22,29.47,0.74,0,0,0,11.53,0.19,0.5,,0.2,0.99,0,0,0,0,0,3.84,0,0,0,,0,,469,1,100
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.98,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.7,0,0,0.4,0.4,0,0,0,,0.7,4,28.3,2.2,0,0.1,0,3.4,13.5,29.9,0.9,0,0,0.4,7.3,1.1,1.3,,0.6,0,0,0,0,0,0,1.3,0,0,0,,0,,,1,97.1
